id	pointName	xsect(pb)
5736	pMSSM12_MCMC1_19_899469	0.06776
5737	pMSSM12_MCMC1_14_475920	1.115
5738	pMSSM12_MCMC1_17_783932	0.8296
5739	pMSSM12_MCMC1_32_200079	0.02289
5743	pMSSM12_MCMC1_15_668061	0.001018
5745	pMSSM12_MCMC1_38_695658	0.6394
5748	pMSSM12_MCMC1_27_456162	0.1767
5750	pMSSM12_MCMC1_41_360853	0.2995
5751	pMSSM12_MCMC1_31_805202	1.689
5752	pMSSM12_MCMC1_26_383811	0.008398
5753	pMSSM12_MCMC1_8_884610	3.147
5754	pMSSM12_MCMC1_10_998164	0.1249
5755	pMSSM12_MCMC1_39_306849	0.01229
5756	pMSSM12_MCMC1_27_770667	0.007752
5757	pMSSM12_MCMC1_5_823279	0.1879
5759	pMSSM12_MCMC1_17_280862	0.02604
5761	pMSSM12_MCMC1_21_581084	0.0618
5762	pMSSM12_MCMC1_6_430194	0.01821
5763	pMSSM12_MCMC1_28_488971	7.764e-05
5765	pMSSM12_MCMC1_46_253617	0.03331
5766	pMSSM12_MCMC1_38_983697	0.0002389
5767	pMSSM12_MCMC1_13_192311	0.1932
5768	pMSSM12_MCMC1_25_972733	0.004675
5770	pMSSM12_MCMC1_27_583528	0.01431
5771	pMSSM12_MCMC1_37_443500	0.0135
5772	pMSSM12_MCMC1_15_653962	0.0721
5773	pMSSM12_MCMC1_36_961641	2.112
5774	pMSSM12_MCMC1_8_512286	0.1303
5777	pMSSM12_MCMC1_7_210114	1.725
5778	pMSSM12_MCMC1_29_461272	0.01839
5779	pMSSM12_MCMC1_29_515059	1.898
5782	pMSSM12_MCMC1_26_396440	0.001113
5784	pMSSM12_MCMC1_16_267037	0.03653
5785	pMSSM12_MCMC1_27_199395	2.387
5787	pMSSM12_MCMC1_34_602345	0.4392
5789	pMSSM12_MCMC1_46_691131	0.38
5790	pMSSM12_MCMC1_40_240729	0.6143
5792	pMSSM12_MCMC1_30_758286	0.227
5793	pMSSM12_MCMC1_9_406811	0.3903
5794	pMSSM12_MCMC1_10_588187	0.07314
5795	pMSSM12_MCMC1_30_552762	0.00681
5796	pMSSM12_MCMC1_1_193767	0.245
5797	pMSSM12_MCMC1_46_206926	0.002415
5798	pMSSM12_MCMC1_16_279463	1.577
5800	pMSSM12_MCMC1_5_424230	0.03891
5801	pMSSM12_MCMC1_37_413949	0.2218
5803	pMSSM12_MCMC1_29_353299	0.04532
5804	pMSSM12_MCMC1_39_335837	0.07554
5805	pMSSM12_MCMC1_41_700071	0.3362
5809	pMSSM12_MCMC1_34_975582	4.341
5810	pMSSM12_MCMC1_36_369481	0.0009326
5811	pMSSM12_MCMC1_6_449500	3.908
5812	pMSSM12_MCMC1_14_621848	0.03004
5814	pMSSM12_MCMC1_24_586226	0.345
5817	pMSSM12_MCMC1_23_807534	0.0004648
5819	pMSSM12_MCMC1_29_431712	0.3919
5821	pMSSM12_MCMC1_5_269711	0.01765
5823	pMSSM12_MCMC1_31_835267	0.004789
5824	pMSSM12_MCMC1_1_722074	0.03598
5825	pMSSM12_MCMC1_38_373990	0.004404
5827	pMSSM12_MCMC1_5_285094	0.1816
5828	pMSSM12_MCMC1_21_338153	0.01974
5829	pMSSM12_MCMC1_20_252632	0.01872
5831	pMSSM12_MCMC1_41_751633	0.06683
5832	pMSSM12_MCMC1_11_955560	1.292
5833	pMSSM12_MCMC1_7_594598	0.1451
5834	pMSSM12_MCMC1_2_741869	1.527
5835	pMSSM12_MCMC1_28_742835	0.5951
5836	pMSSM12_MCMC1_48_606012	0.1349
5837	pMSSM12_MCMC1_39_669601	0.8482
5838	pMSSM12_MCMC1_23_438424	0.2282
5839	pMSSM12_MCMC1_40_366883	1.732
5840	pMSSM12_MCMC1_24_553208	0.3273
5841	pMSSM12_MCMC1_37_688208	0.003853
5842	pMSSM12_MCMC1_42_579134	0.02471
5844	pMSSM12_MCMC1_43_239932	0.0009501
5845	pMSSM12_MCMC1_19_735447	0.003122
5846	pMSSM12_MCMC1_38_741158	0.004048
5847	pMSSM12_MCMC1_2_262714	0.01396
5849	pMSSM12_MCMC1_24_791814	0.3423
5850	pMSSM12_MCMC1_34_685795	0.2168
5851	pMSSM12_MCMC1_47_219012	0.8613
5852	pMSSM12_MCMC1_10_891257	0.1004
5853	pMSSM12_MCMC1_25_647613	0.01186
5854	pMSSM12_MCMC1_26_369316	0.08103
5855	pMSSM12_MCMC1_37_212636	0.04085
5856	pMSSM12_MCMC1_11_756024	0.7836
5857	pMSSM12_MCMC1_10_194871	0.0007493
5858	pMSSM12_MCMC1_33_669351	0.2166
5861	pMSSM12_MCMC1_7_477741	0.684
5862	pMSSM12_MCMC1_37_574522	0.2196
5864	pMSSM12_MCMC1_28_482371	0.1849
5866	pMSSM12_MCMC1_28_441044	0.004847
5870	pMSSM12_MCMC1_19_356443	0.843
5871	pMSSM12_MCMC1_40_714146	0.03245
5872	pMSSM12_MCMC1_27_645552	0.02805
5873	pMSSM12_MCMC1_24_293257	86.9
5874	pMSSM12_MCMC1_3_514010	0.03913
5875	pMSSM12_MCMC1_13_602191	0.1549
5876	pMSSM12_MCMC1_12_721867	0.02968
5879	pMSSM12_MCMC1_26_480266	0.05889
5880	pMSSM12_MCMC1_1_875048	0.006249
5881	pMSSM12_MCMC1_13_314292	2.718
5882	pMSSM12_MCMC1_24_190319	1.006
5883	pMSSM12_MCMC1_31_568078	0.004959
5884	pMSSM12_MCMC1_45_669202	0.003038
5885	pMSSM12_MCMC1_19_607006	0.1071
5886	pMSSM12_MCMC1_20_460310	0.02516
5887	pMSSM12_MCMC1_43_907882	0.5167
5889	pMSSM12_MCMC1_46_981455	0.008864
5890	pMSSM12_MCMC1_47_769742	0.00188
5891	pMSSM12_MCMC1_1_540195	329.3
5892	pMSSM12_MCMC1_25_694477	0.01138
5893	pMSSM12_MCMC1_16_576171	0.3899
5894	pMSSM12_MCMC1_44_664962	0.05037
5895	pMSSM12_MCMC1_40_581104	0.3142
5896	pMSSM12_MCMC1_20_672048	53.62
5897	pMSSM12_MCMC1_6_545042	0.05271
5898	pMSSM12_MCMC1_46_608152	0.5776
5899	pMSSM12_MCMC1_8_545325	0.02325
5900	pMSSM12_MCMC1_24_263725	0.07513
5901	pMSSM12_MCMC1_23_788613	0.6959
5903	pMSSM12_MCMC1_31_895548	0.431
5904	pMSSM12_MCMC1_17_893407	0.0002256
5905	pMSSM12_MCMC1_42_689253	0.01684
5906	pMSSM12_MCMC1_12_296591	0.04519
5907	pMSSM12_MCMC1_26_256736	0.02273
5908	pMSSM12_MCMC1_11_456233	0.2536
5909	pMSSM12_MCMC1_32_790665	0.1513
5910	pMSSM12_MCMC1_31_806053	0.009599
5911	pMSSM12_MCMC1_32_380724	1.068
5913	pMSSM12_MCMC1_37_845366	0.0012
5914	pMSSM12_MCMC1_16_681751	0.128
5916	pMSSM12_MCMC1_20_213753	0.01603
5921	pMSSM12_MCMC1_9_962749	0.007432
5922	pMSSM12_MCMC1_9_432122	0.02848
5923	pMSSM12_MCMC1_6_239733	4.117
5924	pMSSM12_MCMC1_37_250006	0.0004166
5925	pMSSM12_MCMC1_44_359005	0.06814
5926	pMSSM12_MCMC1_26_275555	0.02176
5928	pMSSM12_MCMC1_47_457392	0.01456
5929	pMSSM12_MCMC1_8_762637	0.006236
5930	pMSSM12_MCMC1_25_785480	0.05503
5931	pMSSM12_MCMC1_46_829366	0.03417
5932	pMSSM12_MCMC1_47_716058	0.1257
5934	pMSSM12_MCMC1_27_967257	0.6493
5935	pMSSM12_MCMC1_8_507536	1.85
5937	pMSSM12_MCMC1_4_501088	0.01984
5938	pMSSM12_MCMC1_21_486202	0.01776
5939	pMSSM12_MCMC1_24_502469	0.09334
5943	pMSSM12_MCMC1_7_714398	0.0496
5944	pMSSM12_MCMC1_22_673567	0.004862
5945	pMSSM12_MCMC1_45_448629	0.2497
5946	pMSSM12_MCMC1_8_282580	1.202
5947	pMSSM12_MCMC1_20_720568	0.002509
5948	pMSSM12_MCMC1_20_241911	0.003399
5951	pMSSM12_MCMC1_45_470233	0.03391
5952	pMSSM12_MCMC1_21_922272	0.01194
5955	pMSSM12_MCMC1_34_254119	0.2066
5956	pMSSM12_MCMC1_19_194876	0.2675
5957	pMSSM12_MCMC1_40_647679	0.02838
5958	pMSSM12_MCMC1_47_273161	2.589
5960	pMSSM12_MCMC1_42_902049	0.9204
5962	pMSSM12_MCMC1_41_912372	1.416
5963	pMSSM12_MCMC1_28_549165	0.01759
5966	pMSSM12_MCMC1_15_998406	39.31
5968	pMSSM12_MCMC1_29_203326	0.08186
5969	pMSSM12_MCMC1_27_192130	0.002489
5972	pMSSM12_MCMC1_34_923153	0.1705
5973	pMSSM12_MCMC1_32_432229	0.02108
5975	pMSSM12_MCMC1_10_811240	0.78
5976	pMSSM12_MCMC1_16_832941	0.09652
5977	pMSSM12_MCMC1_11_400071	0.1268
5979	pMSSM12_MCMC1_16_355565	0.04268
5981	pMSSM12_MCMC1_46_946227	0.1376
5982	pMSSM12_MCMC1_39_839799	22.08
5983	pMSSM12_MCMC1_48_666308	0.001771
5984	pMSSM12_MCMC1_25_866230	0.01387
5986	pMSSM12_MCMC1_29_881735	0.02141
5987	pMSSM12_MCMC1_28_737015	0.0001179
5988	pMSSM12_MCMC1_5_804300	0.9764
5989	pMSSM12_MCMC1_6_846909	7.361e-06
5992	pMSSM12_MCMC1_21_904805	0.09477
5993	pMSSM12_MCMC1_17_956912	0.01249
5994	pMSSM12_MCMC1_14_370093	0.01704
5995	pMSSM12_MCMC1_45_840518	0.02812
5996	pMSSM12_MCMC1_18_983191	0.763
5997	pMSSM12_MCMC1_19_957909	2.425
5999	pMSSM12_MCMC1_27_715786	0.09179
6000	pMSSM12_MCMC1_6_898816	0.0003785
6005	pMSSM12_MCMC1_44_725911	0.1425
6006	pMSSM12_MCMC1_19_380214	2.654
6007	pMSSM12_MCMC1_9_754965	0.056
6008	pMSSM12_MCMC1_21_402049	0.0004288
6010	pMSSM12_MCMC1_22_517540	0.01493
6011	pMSSM12_MCMC1_13_895193	0.06123
6012	pMSSM12_MCMC1_4_606368	0.000153
6015	pMSSM12_MCMC1_4_575359	0.01337
6017	pMSSM12_MCMC1_22_448833	0.4407
6018	pMSSM12_MCMC1_22_735644	1.927
6020	pMSSM12_MCMC1_25_470181	0.5761
6021	pMSSM12_MCMC1_12_702380	0.1448
6022	pMSSM12_MCMC1_13_400292	6.7e-05
6025	pMSSM12_MCMC1_12_938150	0.0002701
6029	pMSSM12_MCMC1_17_634608	0.001124
6030	pMSSM12_MCMC1_17_492274	0.05198
6031	pMSSM12_MCMC1_5_453743	0.05384
6032	pMSSM12_MCMC1_27_382900	0.0002889
6033	pMSSM12_MCMC1_4_453801	0.06704
6035	pMSSM12_MCMC1_29_399168	0.002469
6037	pMSSM12_MCMC1_7_932867	0.5597
6039	pMSSM12_MCMC1_10_628098	96.09
6041	pMSSM12_MCMC1_21_889326	0.02134
6043	pMSSM12_MCMC1_33_451424	0.8852
6044	pMSSM12_MCMC1_31_813495	0.01999
6045	pMSSM12_MCMC1_27_309339	0.5425
6048	pMSSM12_MCMC1_4_970282	0.0418
6049	pMSSM12_MCMC1_7_414682	0.01606
6050	pMSSM12_MCMC1_43_866971	0.6586
6051	pMSSM12_MCMC1_9_238115	0.5172
6052	pMSSM12_MCMC1_44_981433	0.04322
6054	pMSSM12_MCMC1_44_819918	0.02695
6055	pMSSM12_MCMC1_16_191436	0.2433
6059	pMSSM12_MCMC1_9_710520	0.009687
6060	pMSSM12_MCMC1_32_535589	0.5267
6061	pMSSM12_MCMC1_40_780003	0.01101
6062	pMSSM12_MCMC1_33_783913	0.14
6063	pMSSM12_MCMC1_14_907876	0.03011
6064	pMSSM12_MCMC1_28_364690	0.01392
6065	pMSSM12_MCMC1_36_352671	0.01953
6066	pMSSM12_MCMC1_20_368161	0.0005313
6068	pMSSM12_MCMC1_34_919857	0.006903
6069	pMSSM12_MCMC1_14_636091	0.7824
6071	pMSSM12_MCMC1_40_464825	0.1115
6072	pMSSM12_MCMC1_39_327262	0.00101
6073	pMSSM12_MCMC1_1_301897	0.009543
6074	pMSSM12_MCMC1_44_236040	3.928e-05
6075	pMSSM12_MCMC1_9_274945	0.2627
6076	pMSSM12_MCMC1_31_827379	0.05677
6078	pMSSM12_MCMC1_18_270611	0.3969
6079	pMSSM12_MCMC1_15_979743	0.4979
6080	pMSSM12_MCMC1_22_337188	0.0009805
6081	pMSSM12_MCMC1_29_213374	0.5758
6082	pMSSM12_MCMC1_8_934329	0.3499
6083	pMSSM12_MCMC1_16_439191	0.02047
6085	pMSSM12_MCMC1_9_466081	0.02468
6086	pMSSM12_MCMC1_31_391737	0.01477
6087	pMSSM12_MCMC1_13_799062	0.0001353
6088	pMSSM12_MCMC1_30_513899	0.01599
6089	pMSSM12_MCMC1_36_278519	0.1147
6090	pMSSM12_MCMC1_46_778178	0.0005726
6091	pMSSM12_MCMC1_7_681023	0.03752
6095	pMSSM12_MCMC1_8_706058	1.755
6096	pMSSM12_MCMC1_32_833024	0.04877
6097	pMSSM12_MCMC1_13_669055	0.4603
6098	pMSSM12_MCMC1_18_873926	0.5242
6099	pMSSM12_MCMC1_9_983283	0.1709
6100	pMSSM12_MCMC1_27_397880	2.526
6103	pMSSM12_MCMC1_29_320172	0.3941
6104	pMSSM12_MCMC1_2_439735	0.002066
6105	pMSSM12_MCMC1_47_551893	0.004535
6106	pMSSM12_MCMC1_28_565900	0.001219
6107	pMSSM12_MCMC1_5_466487	0.1587
6108	pMSSM12_MCMC1_14_909686	0.01693
6109	pMSSM12_MCMC1_6_435325	0.02457
6110	pMSSM12_MCMC1_36_464062	1.12
6111	pMSSM12_MCMC1_48_570609	0.0004951
6112	pMSSM12_MCMC1_44_914495	0.05717
6113	pMSSM12_MCMC1_21_915600	0.003305
6114	pMSSM12_MCMC1_13_884490	0.005412
6115	pMSSM12_MCMC1_9_853016	0.1056
6119	pMSSM12_MCMC1_48_295885	0.1069
6121	pMSSM12_MCMC1_29_479155	0.0211
6122	pMSSM12_MCMC1_5_792802	0.7649
6123	pMSSM12_MCMC1_42_703193	0.0001449
6125	pMSSM12_MCMC1_48_284745	0.3572
6126	pMSSM12_MCMC1_33_708891	7.664
6127	pMSSM12_MCMC1_12_444514	2.589e-05
6128	pMSSM12_MCMC1_16_251638	0.007883
6129	pMSSM12_MCMC1_39_359788	0.001658
6130	pMSSM12_MCMC1_27_710975	0.6782
6131	pMSSM12_MCMC1_9_459873	0.1358
6133	pMSSM12_MCMC1_32_188581	0.1701
6134	pMSSM12_MCMC1_40_300321	0.01401
6135	pMSSM12_MCMC1_43_259889	0.7064
6136	pMSSM12_MCMC1_25_793759	0.1022
6137	pMSSM12_MCMC1_27_958367	0.0003148
6138	pMSSM12_MCMC1_36_744480	19.19
6139	pMSSM12_MCMC1_34_737581	0.2749
6140	pMSSM12_MCMC1_22_549159	8.153e-06
6142	pMSSM12_MCMC1_25_437273	0.02671
6143	pMSSM12_MCMC1_18_412701	2.928
6144	pMSSM12_MCMC1_34_725721	0.02513
6145	pMSSM12_MCMC1_8_446265	0.005378
6146	pMSSM12_MCMC1_31_502085	0.1656
6147	pMSSM12_MCMC1_28_537539	0.1573
6149	pMSSM12_MCMC1_13_240803	0.00764
6150	pMSSM12_MCMC1_38_514155	0.00299
6151	pMSSM12_MCMC1_17_385809	0.2369
6152	pMSSM12_MCMC1_39_730527	0.02034
6153	pMSSM12_MCMC1_12_807678	0.4867
6154	pMSSM12_MCMC1_33_264943	0.008707
6155	pMSSM12_MCMC1_46_474884	0.0007785
6156	pMSSM12_MCMC1_15_425181	0.1938
6158	pMSSM12_MCMC1_22_663757	0.0009266
6160	pMSSM12_MCMC1_18_265908	16.68
6162	pMSSM12_MCMC1_28_448532	0.004191
6163	pMSSM12_MCMC1_44_676352	0.006737
6164	pMSSM12_MCMC1_47_900778	0.31
6165	pMSSM12_MCMC1_12_271133	0.009346
6166	pMSSM12_MCMC1_11_776535	0.009242
6167	pMSSM12_MCMC1_25_973078	1.518
6169	pMSSM12_MCMC1_46_780336	0.04562
6170	pMSSM12_MCMC1_3_334126	0.004039
6171	pMSSM12_MCMC1_39_354616	0.08756
6173	pMSSM12_MCMC1_26_998735	0.07822
6174	pMSSM12_MCMC1_4_464866	0.04327
6175	pMSSM12_MCMC1_29_228612	0.01528
6176	pMSSM12_MCMC1_34_560285	0.2524
6177	pMSSM12_MCMC1_9_526077	1.883
6178	pMSSM12_MCMC1_45_335249	0.0002166
6179	pMSSM12_MCMC1_48_335529	0.001439
6180	pMSSM12_MCMC1_20_230162	0.0005819
6181	pMSSM12_MCMC1_23_498747	0.09872
6183	pMSSM12_MCMC1_15_776689	0.01413
6185	pMSSM12_MCMC1_9_351398	0.01976
6186	pMSSM12_MCMC1_21_264227	2.952
6187	pMSSM12_MCMC1_1_300910	0.01008
6188	pMSSM12_MCMC1_47_756705	3.016
6189	pMSSM12_MCMC1_25_502798	0.1393
6190	pMSSM12_MCMC1_17_951062	0.3653
6191	pMSSM12_MCMC1_24_259547	0.003152
6194	pMSSM12_MCMC1_3_791065	0.00399
6196	pMSSM12_MCMC1_9_939992	0.06612
6197	pMSSM12_MCMC1_19_809281	0.001907
6198	pMSSM12_MCMC1_22_368209	0.02379
6199	pMSSM12_MCMC1_11_880184	0.639
6200	pMSSM12_MCMC1_38_715869	0.01276
6201	pMSSM12_MCMC1_15_309237	0.2065
6202	pMSSM12_MCMC1_19_505818	0.04395
6204	pMSSM12_MCMC1_21_884936	0.2167
6205	pMSSM12_MCMC1_43_640111	0.4209
6207	pMSSM12_MCMC1_30_433527	0.1732
6208	pMSSM12_MCMC1_37_630454	0.009829
6209	pMSSM12_MCMC1_47_864687	0.8214
6210	pMSSM12_MCMC1_37_589096	0.05184
6212	pMSSM12_MCMC1_31_713090	4.932e-05
6213	pMSSM12_MCMC1_36_734906	0.3105
6214	pMSSM12_MCMC1_25_304047	0.003825
6216	pMSSM12_MCMC1_16_599418	0.2057
6218	pMSSM12_MCMC1_18_876173	0.4561
6219	pMSSM12_MCMC1_8_717610	1.448
6220	pMSSM12_MCMC1_17_332765	0.6493
6222	pMSSM12_MCMC1_10_990580	0.3176
6223	pMSSM12_MCMC1_6_940482	0.03524
6225	pMSSM12_MCMC1_29_611883	0.3251
6226	pMSSM12_MCMC1_33_249751	0.01605
6227	pMSSM12_MCMC1_29_283419	0.9067
6228	pMSSM12_MCMC1_5_469902	0.001884
6229	pMSSM12_MCMC1_38_340308	0.05162
6230	pMSSM12_MCMC1_44_995055	0.005583
6232	pMSSM12_MCMC1_36_897065	0.01794
6233	pMSSM12_MCMC1_40_398716	0.0001979
6234	pMSSM12_MCMC1_24_495443	0.001004
6235	pMSSM12_MCMC1_40_860243	0.896
6236	pMSSM12_MCMC1_45_326156	0.001036
6237	pMSSM12_MCMC1_28_825163	0.1538
6239	pMSSM12_MCMC1_26_812125	4.918
6241	pMSSM12_MCMC1_48_463366	0.5077
6242	pMSSM12_MCMC1_20_661328	0.1292
6243	pMSSM12_MCMC1_15_297061	1.832
6244	pMSSM12_MCMC1_19_920428	0.05551
6245	pMSSM12_MCMC1_16_349983	3035.0
6246	pMSSM12_MCMC1_43_191825	2.708
6247	pMSSM12_MCMC1_21_573261	0.7824
6248	pMSSM12_MCMC1_25_252158	0.02527
6249	pMSSM12_MCMC1_7_684092	0.5338
6250	pMSSM12_MCMC1_46_306798	0.0267
6251	pMSSM12_MCMC1_6_664618	0.3005
6252	pMSSM12_MCMC1_12_836715	0.1932
6253	pMSSM12_MCMC1_39_901794	0.06027
6254	pMSSM12_MCMC1_32_599286	0.03809
6255	pMSSM12_MCMC1_17_360127	0.01664
6256	pMSSM12_MCMC1_41_347594	0.01599
6257	pMSSM12_MCMC1_47_458013	0.0227
6258	pMSSM12_MCMC1_15_866375	0.1824
6259	pMSSM12_MCMC1_24_770022	0.04566
6260	pMSSM12_MCMC1_23_945838	0.001302
6261	pMSSM12_MCMC1_16_347310	1.01
6262	pMSSM12_MCMC1_45_326913	0.2279
6263	pMSSM12_MCMC1_30_515698	0.2129
6264	pMSSM12_MCMC1_6_280623	0.01625
6265	pMSSM12_MCMC1_24_622497	0.1018
6266	pMSSM12_MCMC1_27_467095	0.02397
6267	pMSSM12_MCMC1_36_203746	0.05714
6268	pMSSM12_MCMC1_28_552296	80.16
6269	pMSSM12_MCMC1_13_217628	0.005517
6271	pMSSM12_MCMC1_33_620742	0.01779
6272	pMSSM12_MCMC1_2_566475	0.1361
6273	pMSSM12_MCMC1_23_954407	0.05104
6274	pMSSM12_MCMC1_37_298094	1.062
6275	pMSSM12_MCMC1_17_215896	0.03059
6277	pMSSM12_MCMC1_30_711684	0.0009561
6278	pMSSM12_MCMC1_19_906927	0.005565
6280	pMSSM12_MCMC1_46_940215	0.07412
6281	pMSSM12_MCMC1_48_923321	0.665
6282	pMSSM12_MCMC1_10_769926	2.649
6283	pMSSM12_MCMC1_31_348111	0.0311
6284	pMSSM12_MCMC1_47_386765	0.001005
6285	pMSSM12_MCMC1_15_670828	0.0008025
6287	pMSSM12_MCMC1_43_487248	0.8454
6288	pMSSM12_MCMC1_17_610886	0.0002147
6290	pMSSM12_MCMC1_36_300126	0.1389
6292	pMSSM12_MCMC1_43_514847	0.0007574
6293	pMSSM12_MCMC1_2_526002	0.2866
6295	pMSSM12_MCMC1_30_404665	0.009505
6297	pMSSM12_MCMC1_25_665923	1.479
6298	pMSSM12_MCMC1_34_600087	0.3391
6299	pMSSM12_MCMC1_43_946876	0.0009396
6300	pMSSM12_MCMC1_27_369462	0.09699
6302	pMSSM12_MCMC1_5_517112	0.01385
6303	pMSSM12_MCMC1_44_929959	0.05796
6305	pMSSM12_MCMC1_35_177616	0.04972
6307	pMSSM12_MCMC1_28_959677	0.05502
6310	pMSSM12_MCMC1_48_986362	0.4994
6311	pMSSM12_MCMC1_3_666166	0.5151
6312	pMSSM12_MCMC1_20_818758	0.03863
6313	pMSSM12_MCMC1_25_373403	0.7841
6314	pMSSM12_MCMC1_24_960201	0.02088
6315	pMSSM12_MCMC1_28_363436	0.3114
6316	pMSSM12_MCMC1_7_311034	0.1978
6317	pMSSM12_MCMC1_22_188104	0.007456
6318	pMSSM12_MCMC1_20_784680	0.01103
6319	pMSSM12_MCMC1_14_538194	0.04279
6320	pMSSM12_MCMC1_23_858854	0.04003
6321	pMSSM12_MCMC1_36_488372	0.09561
6322	pMSSM12_MCMC1_41_196248	0.002032
6323	pMSSM12_MCMC1_27_219465	0.7891
6327	pMSSM12_MCMC1_3_555885	0.4391
6329	pMSSM12_MCMC1_22_198058	0.006735
6330	pMSSM12_MCMC1_6_920872	0.0004961
6332	pMSSM12_MCMC1_45_603174	0.09594
6333	pMSSM12_MCMC1_47_390180	0.002717
6334	pMSSM12_MCMC1_28_563308	3.967
6335	pMSSM12_MCMC1_22_622877	0.2102
6336	pMSSM12_MCMC1_19_841658	0.3762
6338	pMSSM12_MCMC1_43_741298	0.003665
6339	pMSSM12_MCMC1_20_685588	0.164
6342	pMSSM12_MCMC1_37_872902	0.06774
6343	pMSSM12_MCMC1_32_214396	0.0149
6344	pMSSM12_MCMC1_42_479873	0.1734
6346	pMSSM12_MCMC1_33_649559	0.05564
6347	pMSSM12_MCMC1_2_746096	0.09108
6348	pMSSM12_MCMC1_2_936811	4.735
6349	pMSSM12_MCMC1_18_552794	0.0179
6351	pMSSM12_MCMC1_3_454845	0.007541
6353	pMSSM12_MCMC1_11_391485	0.006483
6355	pMSSM12_MCMC1_5_340899	0.6601
6358	pMSSM12_MCMC1_40_245314	0.6728
6362	pMSSM12_MCMC1_11_529905	0.07541
6364	pMSSM12_MCMC1_6_740612	0.16
6365	pMSSM12_MCMC1_19_885339	0.08042
6368	pMSSM12_MCMC1_38_928015	0.5108
6369	pMSSM12_MCMC1_7_491459	0.002218
6370	pMSSM12_MCMC1_10_673483	0.02645
6371	pMSSM12_MCMC1_20_582133	0.3234
6372	pMSSM12_MCMC1_23_578096	0.3106
6374	pMSSM12_MCMC1_34_707286	2.549
6375	pMSSM12_MCMC1_23_395004	0.01468
6376	pMSSM12_MCMC1_8_891628	0.2806
6377	pMSSM12_MCMC1_25_722298	0.009987
6379	pMSSM12_MCMC1_11_418554	0.0002189
6381	pMSSM12_MCMC1_36_733410	0.0006132
6382	pMSSM12_MCMC1_12_225419	0.155
6383	pMSSM12_MCMC1_32_709793	0.006862
6384	pMSSM12_MCMC1_47_568159	0.04747
6385	pMSSM12_MCMC1_13_551704	0.05308
6386	pMSSM12_MCMC1_37_355994	0.01222
6388	pMSSM12_MCMC1_40_648127	0.545
6389	pMSSM12_MCMC1_36_364665	41.25
6390	pMSSM12_MCMC1_27_358206	1.456
6392	pMSSM12_MCMC1_28_388406	0.4707
6393	pMSSM12_MCMC1_17_724206	16.06
6395	pMSSM12_MCMC1_29_708579	0.001744
6396	pMSSM12_MCMC1_1_893587	0.1099
6397	pMSSM12_MCMC1_46_844426	0.0387
6399	pMSSM12_MCMC1_38_488885	0.002136
6401	pMSSM12_MCMC1_45_352045	0.1052
6402	pMSSM12_MCMC1_31_490402	0.1999
6403	pMSSM12_MCMC1_48_606778	0.001414
6404	pMSSM12_MCMC1_37_812662	0.8564
6405	pMSSM12_MCMC1_45_467878	0.6294
6407	pMSSM12_MCMC1_48_700240	0.1778
6413	pMSSM12_MCMC1_30_297972	0.1702
6414	pMSSM12_MCMC1_20_871843	28.93
6415	pMSSM12_MCMC1_45_550500	4.905
6416	pMSSM12_MCMC1_18_945696	0.04591
6418	pMSSM12_MCMC1_45_467842	0.1003
6419	pMSSM12_MCMC1_47_325981	0.2915
6420	pMSSM12_MCMC1_31_517264	0.001009
6425	pMSSM12_MCMC1_4_495788	0.003306
6428	pMSSM12_MCMC1_42_920512	0.0004957
6430	pMSSM12_MCMC1_9_822522	0.1432
6431	pMSSM12_MCMC1_24_998464	0.1559
6432	pMSSM12_MCMC1_29_755040	0.4113
6433	pMSSM12_MCMC1_28_475068	0.004846
6434	pMSSM12_MCMC1_17_924814	0.1795
6435	pMSSM12_MCMC1_16_495566	0.6063
6436	pMSSM12_MCMC1_22_678503	0.0006949
6437	pMSSM12_MCMC1_16_839184	0.1013
6438	pMSSM12_MCMC1_14_536785	0.006319
6440	pMSSM12_MCMC1_20_433458	0.06743
6441	pMSSM12_MCMC1_25_688801	0.003488
6443	pMSSM12_MCMC1_31_238453	0.01009
6444	pMSSM12_MCMC1_41_634069	0.03545
6445	pMSSM12_MCMC1_6_665218	0.01359
6447	pMSSM12_MCMC1_36_553793	0.7128
6448	pMSSM12_MCMC1_36_339883	0.146
6449	pMSSM12_MCMC1_28_431732	0.02684
6450	pMSSM12_MCMC1_40_206038	0.001094
6451	pMSSM12_MCMC1_39_493496	0.8767
6452	pMSSM12_MCMC1_48_375432	0.08647
6453	pMSSM12_MCMC1_13_329873	0.03166
6454	pMSSM12_MCMC1_41_463064	0.02898
6455	pMSSM12_MCMC1_8_818518	0.01053
6456	pMSSM12_MCMC1_6_623785	0.1604
6457	pMSSM12_MCMC1_30_988529	4.382
6460	pMSSM12_MCMC1_30_868693	0.09191
6461	pMSSM12_MCMC1_47_847065	27.18
6462	pMSSM12_MCMC1_37_953972	0.1133
6463	pMSSM12_MCMC1_34_403080	0.4728
6465	pMSSM12_MCMC1_21_663434	0.006392
6468	pMSSM12_MCMC1_29_817757	0.118
6469	pMSSM12_MCMC1_18_294883	0.003371
6470	pMSSM12_MCMC1_28_570290	0.003231
6472	pMSSM12_MCMC1_42_253202	0.07133
6473	pMSSM12_MCMC1_20_617276	0.202
6474	pMSSM12_MCMC1_10_753906	0.0543
6475	pMSSM12_MCMC1_7_395694	0.005192
