id	pointName	xsect(pb)
1512	pMSSM12_MCMC1_5_622619	0.002861
1513	pMSSM12_MCMC1_21_445347	0.02178
1514	pMSSM12_MCMC1_42_506070	0.01491
1515	pMSSM12_MCMC1_43_522729	1.554
1516	pMSSM12_MCMC1_8_186799	0.000188
1518	pMSSM12_MCMC1_15_764523	1.796
1519	pMSSM12_MCMC1_36_840179	0.1162
1520	pMSSM12_MCMC1_12_802013	0.002444
1521	pMSSM12_MCMC1_11_859930	0.01778
1522	pMSSM12_MCMC1_10_252728	0.03745
1524	pMSSM12_MCMC1_24_821195	0.1925
1526	pMSSM12_MCMC1_24_602061	0.004077
1527	pMSSM12_MCMC1_46_511295	0.002983
1528	pMSSM12_MCMC1_45_299795	1600.0
1530	pMSSM12_MCMC1_12_715047	0.03583
1532	pMSSM12_MCMC1_40_366518	5.18
1533	pMSSM12_MCMC1_16_696433	0.494
1535	pMSSM12_MCMC1_23_500508	0.04687
1536	pMSSM12_MCMC1_42_627086	0.4725
1537	pMSSM12_MCMC1_32_579172	2.269
1538	pMSSM12_MCMC1_18_413469	0.002751
1539	pMSSM12_MCMC1_7_412905	0.01372
1540	pMSSM12_MCMC1_22_213512	0.2659
1542	pMSSM12_MCMC1_33_822041	6.72
1543	pMSSM12_MCMC1_33_339950	0.3664
1544	pMSSM12_MCMC1_16_865216	0.09518
1549	pMSSM12_MCMC1_10_439608	0.03073
1550	pMSSM12_MCMC1_27_743847	0.0003364
1553	pMSSM12_MCMC1_47_235446	0.009405
1554	pMSSM12_MCMC1_14_764082	0.0356
1556	pMSSM12_MCMC1_4_957509	0.007828
1559	pMSSM12_MCMC1_25_361237	0.1719
1561	pMSSM12_MCMC1_26_859821	4.829
1562	pMSSM12_MCMC1_46_355002	0.2555
1563	pMSSM12_MCMC1_9_652616	0.05752
1566	pMSSM12_MCMC1_1_551895	0.01089
1567	pMSSM12_MCMC1_20_680056	0.8208
1568	pMSSM12_MCMC1_28_356650	0.2062
1570	pMSSM12_MCMC1_12_297250	0.007713
1571	pMSSM12_MCMC1_42_232487	0.1997
1574	pMSSM12_MCMC1_16_979359	2.489
1576	pMSSM12_MCMC1_22_987633	0.1831
1577	pMSSM12_MCMC1_19_577464	0.0004567
1578	pMSSM12_MCMC1_27_195681	34.03
1579	pMSSM12_MCMC1_5_305197	0.1349
1580	pMSSM12_MCMC1_36_457442	0.003301
1582	pMSSM12_MCMC1_10_660173	0.09605
1583	pMSSM12_MCMC1_26_844471	0.05714
1584	pMSSM12_MCMC1_25_246990	0.001626
1586	pMSSM12_MCMC1_2_223049	0.4222
1587	pMSSM12_MCMC1_25_458833	32.93
1588	pMSSM12_MCMC1_44_965459	0.1964
1591	pMSSM12_MCMC1_12_999961	0.006933
1594	pMSSM12_MCMC1_3_404743	0.00179
1595	pMSSM12_MCMC1_32_236393	0.3857
1596	pMSSM12_MCMC1_8_693286	0.9101
1597	pMSSM12_MCMC1_7_464441	0.003848
1601	pMSSM12_MCMC1_21_761413	0.004617
1602	pMSSM12_MCMC1_7_799604	0.0002759
1603	pMSSM12_MCMC1_15_325360	2.695
1604	pMSSM12_MCMC1_37_644335	0.004313
1605	pMSSM12_MCMC1_39_882993	0.03674
1606	pMSSM12_MCMC1_22_660728	0.9714
1607	pMSSM12_MCMC1_24_639553	2.512
1608	pMSSM12_MCMC1_17_962238	0.00539
1610	pMSSM12_MCMC1_38_297059	0.04823
1612	pMSSM12_MCMC1_38_301360	0.05179
1614	pMSSM12_MCMC1_44_359562	0.2379
1615	pMSSM12_MCMC1_28_715102	0.0008669
1616	pMSSM12_MCMC1_8_918743	0.04725
1617	pMSSM12_MCMC1_4_823067	0.00596
1618	pMSSM12_MCMC1_8_904542	0.07411
1619	pMSSM12_MCMC1_18_767307	0.05092
1621	pMSSM12_MCMC1_28_259842	0.0957
1623	pMSSM12_MCMC1_44_462299	0.00209
1624	pMSSM12_MCMC1_9_755868	0.007899
1625	pMSSM12_MCMC1_18_358995	0.1281
1626	pMSSM12_MCMC1_3_320452	0.006822
1627	pMSSM12_MCMC1_48_362478	0.00474
1629	pMSSM12_MCMC1_12_413198	0.8276
1630	pMSSM12_MCMC1_37_850381	0.03334
1632	pMSSM12_MCMC1_27_810996	0.005356
1633	pMSSM12_MCMC1_11_853916	0.09012
1634	pMSSM12_MCMC1_3_783811	0.00154
1635	pMSSM12_MCMC1_8_419025	0.3793
1636	pMSSM12_MCMC1_32_422164	0.007903
1638	pMSSM12_MCMC1_15_764675	0.2507
1639	pMSSM12_MCMC1_8_386193	9.214
1641	pMSSM12_MCMC1_45_645362	2.082
1642	pMSSM12_MCMC1_48_512982	0.2516
1643	pMSSM12_MCMC1_37_668937	0.00403
1645	pMSSM12_MCMC1_33_679441	0.04411
1646	pMSSM12_MCMC1_36_950798	1.877
1648	pMSSM12_MCMC1_22_205469	4.158
1649	pMSSM12_MCMC1_45_384770	0.1574
1651	pMSSM12_MCMC1_3_953372	0.002829
1652	pMSSM12_MCMC1_42_271978	0.1124
1653	pMSSM12_MCMC1_32_524987	0.2157
1654	pMSSM12_MCMC1_36_288601	0.2077
1655	pMSSM12_MCMC1_24_903946	0.2527
1656	pMSSM12_MCMC1_41_307785	0.0522
1657	pMSSM12_MCMC1_39_890451	0.4385
1658	pMSSM12_MCMC1_22_903913	0.0004145
1659	pMSSM12_MCMC1_7_456042	0.4747
1661	pMSSM12_MCMC1_28_727979	0.001713
1662	pMSSM12_MCMC1_10_481341	0.1452
1663	pMSSM12_MCMC1_1_449792	0.2433
1664	pMSSM12_MCMC1_26_695291	0.1822
1665	pMSSM12_MCMC1_39_456259	0.002735
1666	pMSSM12_MCMC1_6_238272	0.2042
1667	pMSSM12_MCMC1_45_454754	0.0004891
1668	pMSSM12_MCMC1_33_977857	2.344
1669	pMSSM12_MCMC1_27_369287	0.01093
1670	pMSSM12_MCMC1_5_972687	9.737
1671	pMSSM12_MCMC1_12_364831	3.044
1672	pMSSM12_MCMC1_34_440355	31.59
1674	pMSSM12_MCMC1_46_412753	0.3739
1675	pMSSM12_MCMC1_11_410576	0.6442
1677	pMSSM12_MCMC1_41_299671	0.03062
1678	pMSSM12_MCMC1_7_856945	2.812
1679	pMSSM12_MCMC1_41_354809	0.007905
1680	pMSSM12_MCMC1_23_827258	2.447e-05
1681	pMSSM12_MCMC1_32_855313	0.4389
1682	pMSSM12_MCMC1_5_630278	0.02936
1685	pMSSM12_MCMC1_45_804595	0.0005767
1686	pMSSM12_MCMC1_32_793460	0.03946
1687	pMSSM12_MCMC1_21_334236	0.02338
1688	pMSSM12_MCMC1_13_683530	0.03032
1690	pMSSM12_MCMC1_40_414605	0.1452
1691	pMSSM12_MCMC1_18_253499	0.0001229
1693	pMSSM12_MCMC1_47_236927	1.573
1694	pMSSM12_MCMC1_10_402423	0.4713
1695	pMSSM12_MCMC1_22_455216	0.000739
1696	pMSSM12_MCMC1_24_734304	0.02459
1697	pMSSM12_MCMC1_17_265687	1.193
1698	pMSSM12_MCMC1_38_835233	0.1128
1699	pMSSM12_MCMC1_41_728698	0.08265
1700	pMSSM12_MCMC1_15_726004	0.4413
1701	pMSSM12_MCMC1_13_996454	0.05568
1702	pMSSM12_MCMC1_2_308210	0.01098
1703	pMSSM12_MCMC1_19_737883	0.3087
1704	pMSSM12_MCMC1_11_404928	0.03399
1705	pMSSM12_MCMC1_31_497899	1.898
1706	pMSSM12_MCMC1_2_283497	2.798
1707	pMSSM12_MCMC1_6_356121	2.749
1708	pMSSM12_MCMC1_40_901548	7.788
1709	pMSSM12_MCMC1_38_192375	0.007054
1710	pMSSM12_MCMC1_39_260939	0.1042
1712	pMSSM12_MCMC1_38_530948	1.173
1713	pMSSM12_MCMC1_48_914270	0.1307
1715	pMSSM12_MCMC1_45_331428	0.003234
1718	pMSSM12_MCMC1_20_945239	0.006444
1719	pMSSM12_MCMC1_17_933590	0.9778
1720	pMSSM12_MCMC1_18_478395	0.006222
1721	pMSSM12_MCMC1_25_658619	0.003918
1724	pMSSM12_MCMC1_13_197072	0.1476
1725	pMSSM12_MCMC1_5_760417	2.073
1726	pMSSM12_MCMC1_30_873808	0.1886
1727	pMSSM12_MCMC1_45_448143	0.4639
1728	pMSSM12_MCMC1_17_662388	0.009829
1729	pMSSM12_MCMC1_33_765425	0.007708
1731	pMSSM12_MCMC1_21_331743	4.664e-05
1732	pMSSM12_MCMC1_24_919934	0.0007388
1733	pMSSM12_MCMC1_17_606849	0.04578
1734	pMSSM12_MCMC1_45_219376	0.0008511
1735	pMSSM12_MCMC1_39_204910	0.5111
1736	pMSSM12_MCMC1_46_939076	3.753
1737	pMSSM12_MCMC1_9_600383	0.007379
1738	pMSSM12_MCMC1_30_841318	15.02
1739	pMSSM12_MCMC1_30_544611	0.06324
1741	pMSSM12_MCMC1_14_820680	0.02453
1742	pMSSM12_MCMC1_29_932060	0.005197
1743	pMSSM12_MCMC1_22_946302	3.57
1745	pMSSM12_MCMC1_24_818626	0.1746
1746	pMSSM12_MCMC1_43_568044	0.01269
1747	pMSSM12_MCMC1_48_801281	2.254
1748	pMSSM12_MCMC1_23_484559	8.969e-05
1749	pMSSM12_MCMC1_19_894102	0.971
1750	pMSSM12_MCMC1_47_820643	0.03725
1752	pMSSM12_MCMC1_40_889076	0.1256
1753	pMSSM12_MCMC1_6_484252	0.05062
1754	pMSSM12_MCMC1_45_519204	0.0333
1755	pMSSM12_MCMC1_23_320792	0.003499
1758	pMSSM12_MCMC1_39_542403	0.008539
1759	pMSSM12_MCMC1_29_365678	0.01841
1760	pMSSM12_MCMC1_27_459407	0.01792
1761	pMSSM12_MCMC1_28_817852	1.506
1762	pMSSM12_MCMC1_27_501803	0.158
1763	pMSSM12_MCMC1_15_854292	0.01642
1764	pMSSM12_MCMC1_22_500369	0.3179
1767	pMSSM12_MCMC1_39_688934	0.145
1768	pMSSM12_MCMC1_23_493265	0.01475
1769	pMSSM12_MCMC1_30_685876	0.4937
1770	pMSSM12_MCMC1_37_342994	0.06022
1772	pMSSM12_MCMC1_25_472005	0.2822
1774	pMSSM12_MCMC1_46_623495	0.007593
1775	pMSSM12_MCMC1_15_303589	0.1111
1776	pMSSM12_MCMC1_10_502407	0.02197
1777	pMSSM12_MCMC1_27_477079	0.0009308
1778	pMSSM12_MCMC1_41_641947	0.0007794
1779	pMSSM12_MCMC1_7_683947	0.1451
1781	pMSSM12_MCMC1_33_269616	0.005706
1782	pMSSM12_MCMC1_42_569278	0.04518
1783	pMSSM12_MCMC1_28_689990	0.04097
1784	pMSSM12_MCMC1_32_971192	15.36
1786	pMSSM12_MCMC1_37_499778	0.7048
1787	pMSSM12_MCMC1_47_193821	0.5915
1789	pMSSM12_MCMC1_30_829400	0.003243
1790	pMSSM12_MCMC1_1_428292	0.0004289
1793	pMSSM12_MCMC1_29_837409	25.09
1794	pMSSM12_MCMC1_41_588499	0.04024
1795	pMSSM12_MCMC1_30_624708	9.512e-05
1796	pMSSM12_MCMC1_7_702943	5.914e-05
1797	pMSSM12_MCMC1_9_874771	0.9743
1798	pMSSM12_MCMC1_31_728740	0.09207
1799	pMSSM12_MCMC1_31_739841	0.1263
1802	pMSSM12_MCMC1_15_180012	7.124
1803	pMSSM12_MCMC1_38_957289	0.3534
1804	pMSSM12_MCMC1_12_836125	0.06675
1805	pMSSM12_MCMC1_8_822603	0.3242
1806	pMSSM12_MCMC1_6_539607	0.1254
1807	pMSSM12_MCMC1_14_409461	0.02156
1808	pMSSM12_MCMC1_45_249095	0.04576
1812	pMSSM12_MCMC1_8_975641	0.0007622
1813	pMSSM12_MCMC1_2_729866	6.365e-05
1815	pMSSM12_MCMC1_15_537454	1.212e-05
1816	pMSSM12_MCMC1_48_622324	0.01515
1817	pMSSM12_MCMC1_40_830054	0.01689
1819	pMSSM12_MCMC1_15_499293	2.577
1820	pMSSM12_MCMC1_39_646417	0.02027
1821	pMSSM12_MCMC1_45_517977	0.00331
1822	pMSSM12_MCMC1_6_389315	0.01108
1823	pMSSM12_MCMC1_5_684309	5.966
1824	pMSSM12_MCMC1_5_830762	0.7158
1825	pMSSM12_MCMC1_36_962990	1.912e-05
1827	pMSSM12_MCMC1_15_443308	1.181
1829	pMSSM12_MCMC1_48_529153	1.474
1830	pMSSM12_MCMC1_37_557694	0.1186
1831	pMSSM12_MCMC1_16_646674	0.05749
1833	pMSSM12_MCMC1_28_940945	0.01315
1834	pMSSM12_MCMC1_25_831030	1.234
1835	pMSSM12_MCMC1_37_874784	0.0899
1836	pMSSM12_MCMC1_41_797263	1.83
1837	pMSSM12_MCMC1_24_640845	76.61
1838	pMSSM12_MCMC1_21_220811	0.02203
1839	pMSSM12_MCMC1_39_525375	0.03147
1841	pMSSM12_MCMC1_22_805590	0.00278
1843	pMSSM12_MCMC1_40_999797	0.0678
1844	pMSSM12_MCMC1_40_697773	0.1353
1846	pMSSM12_MCMC1_29_553887	0.7895
1849	pMSSM12_MCMC1_33_302663	0.211
1851	pMSSM12_MCMC1_28_488341	0.00579
1853	pMSSM12_MCMC1_48_471958	1.865
1855	pMSSM12_MCMC1_10_304484	0.942
1857	pMSSM12_MCMC1_44_869978	2.093
1858	pMSSM12_MCMC1_40_433987	0.0004173
1859	pMSSM12_MCMC1_20_703598	0.7567
1860	pMSSM12_MCMC1_15_733856	0.03481
1865	pMSSM12_MCMC1_6_206604	0.01697
1866	pMSSM12_MCMC1_44_206176	0.05866
1867	pMSSM12_MCMC1_36_502896	2.193
1868	pMSSM12_MCMC1_46_804817	0.0005185
1869	pMSSM12_MCMC1_47_354409	1.093
1870	pMSSM12_MCMC1_30_216907	0.1566
1871	pMSSM12_MCMC1_25_559022	4.058
1872	pMSSM12_MCMC1_14_325394	0.02501
1873	pMSSM12_MCMC1_36_441582	0.7216
1874	pMSSM12_MCMC1_15_305162	0.06132
1875	pMSSM12_MCMC1_30_587579	0.519
1877	pMSSM12_MCMC1_37_778913	1.162
1878	pMSSM12_MCMC1_36_461862	0.0226
1879	pMSSM12_MCMC1_19_500435	0.03421
1881	pMSSM12_MCMC1_41_940548	0.1672
1883	pMSSM12_MCMC1_46_229362	0.0004829
1884	pMSSM12_MCMC1_21_935151	0.1339
1885	pMSSM12_MCMC1_44_933870	3.457
1886	pMSSM12_MCMC1_44_989988	0.562
1887	pMSSM12_MCMC1_16_470680	0.2423
1888	pMSSM12_MCMC1_19_234940	0.05656
1889	pMSSM12_MCMC1_32_591364	0.8493
1891	pMSSM12_MCMC1_13_267597	0.1033
1892	pMSSM12_MCMC1_22_552910	0.006264
1893	pMSSM12_MCMC1_46_724181	0.001561
1894	pMSSM12_MCMC1_12_899998	1.317
1895	pMSSM12_MCMC1_19_378568	0.06933
1896	pMSSM12_MCMC1_4_615861	10.82
1897	pMSSM12_MCMC1_26_410337	0.01291
1899	pMSSM12_MCMC1_42_449442	0.02364
1900	pMSSM12_MCMC1_47_868366	0.2581
1902	pMSSM12_MCMC1_4_751082	0.07824
1903	pMSSM12_MCMC1_43_270186	0.01138
1904	pMSSM12_MCMC1_17_446521	0.03572
1905	pMSSM12_MCMC1_22_926336	0.6066
1906	pMSSM12_MCMC1_11_315523	0.3166
1908	pMSSM12_MCMC1_5_775844	0.5398
1911	pMSSM12_MCMC1_24_612006	0.002654
1912	pMSSM12_MCMC1_22_924781	0.1399
1916	pMSSM12_MCMC1_30_702625	0.005207
1919	pMSSM12_MCMC1_22_887449	0.09781
1920	pMSSM12_MCMC1_48_430069	0.05589
1922	pMSSM12_MCMC1_3_720329	0.005584
1923	pMSSM12_MCMC1_41_593502	0.001126
1924	pMSSM12_MCMC1_4_632564	963.3
1926	pMSSM12_MCMC1_8_314279	0.001082
1928	pMSSM12_MCMC1_43_977415	6.132
1931	pMSSM12_MCMC1_21_637476	0.1033
1932	pMSSM12_MCMC1_8_906710	0.2243
1933	pMSSM12_MCMC1_21_480267	0.9486
1934	pMSSM12_MCMC1_20_305412	0.0008389
1935	pMSSM12_MCMC1_39_705832	0.002229
1936	pMSSM12_MCMC1_40_702394	0.6564
1937	pMSSM12_MCMC1_3_707224	0.01671
1938	pMSSM12_MCMC1_39_766854	2.488
1940	pMSSM12_MCMC1_37_305208	0.1332
1941	pMSSM12_MCMC1_22_534509	3.775
1943	pMSSM12_MCMC1_47_279953	1.169
1945	pMSSM12_MCMC1_25_658336	0.4501
1947	pMSSM12_MCMC1_29_977621	0.8752
1948	pMSSM12_MCMC1_41_304103	0.1768
1950	pMSSM12_MCMC1_2_696494	0.01164
1951	pMSSM12_MCMC1_48_279186	0.3615
1952	pMSSM12_MCMC1_13_722030	0.01414
1954	pMSSM12_MCMC1_33_399841	0.1699
1955	pMSSM12_MCMC1_5_677161	0.4479
1956	pMSSM12_MCMC1_44_795194	4.08
1958	pMSSM12_MCMC1_36_309227	0.7884
1960	pMSSM12_MCMC1_22_607453	0.3209
1961	pMSSM12_MCMC1_37_195204	0.04952
1962	pMSSM12_MCMC1_31_527049	0.0001338
1964	pMSSM12_MCMC1_48_408215	0.0005222
1968	pMSSM12_MCMC1_30_854845	0.00483
1970	pMSSM12_MCMC1_48_507904	0.008941
1974	pMSSM12_MCMC1_43_911640	0.3649
1976	pMSSM12_MCMC1_26_464796	0.004485
1978	pMSSM12_MCMC1_8_970178	0.006225
1979	pMSSM12_MCMC1_2_203975	0.003409
1983	pMSSM12_MCMC1_48_690182	0.004173
1984	pMSSM12_MCMC1_16_557422	0.5115
1986	pMSSM12_MCMC1_2_495440	0.0709
1988	pMSSM12_MCMC1_34_302760	0.1146
1989	pMSSM12_MCMC1_44_434945	8.964e-05
1990	pMSSM12_MCMC1_9_836253	0.05706
1991	pMSSM12_MCMC1_44_419870	0.0401
1992	pMSSM12_MCMC1_37_379315	0.002486
1994	pMSSM12_MCMC1_1_383331	0.00289
1995	pMSSM12_MCMC1_23_519565	0.1998
1997	pMSSM12_MCMC1_15_855730	0.7004
1999	pMSSM12_MCMC1_8_982829	0.0006621
2002	pMSSM12_MCMC1_13_710159	0.4873
2003	pMSSM12_MCMC1_47_733869	253.1
2007	pMSSM12_MCMC1_26_876281	0.1288
2008	pMSSM12_MCMC1_37_730674	0.001701
2009	pMSSM12_MCMC1_17_626742	0.04345
2010	pMSSM12_MCMC1_22_940544	14.68
2011	pMSSM12_MCMC1_40_448978	1.245
2012	pMSSM12_MCMC1_16_287997	0.01418
2014	pMSSM12_MCMC1_38_534476	0.01387
2015	pMSSM12_MCMC1_16_213177	0.0001296
2017	pMSSM12_MCMC1_1_488040	0.03123
2018	pMSSM12_MCMC1_11_415125	0.3439
2020	pMSSM12_MCMC1_24_317218	1.381
2021	pMSSM12_MCMC1_18_986569	0.09446
2022	pMSSM12_MCMC1_43_385356	0.5471
2023	pMSSM12_MCMC1_5_491892	2.608
2024	pMSSM12_MCMC1_18_940434	0.909
2025	pMSSM12_MCMC1_46_841992	3.268
2026	pMSSM12_MCMC1_43_244394	0.01738
2027	pMSSM12_MCMC1_23_435007	1.546
2028	pMSSM12_MCMC1_44_884532	0.221
2029	pMSSM12_MCMC1_6_940410	0.0156
2031	pMSSM12_MCMC1_3_745091	1.663
2033	pMSSM12_MCMC1_12_226525	0.2792
2034	pMSSM12_MCMC1_20_479427	0.06837
2035	pMSSM12_MCMC1_23_771749	0.2408
2038	pMSSM12_MCMC1_26_767483	0.0007895
2039	pMSSM12_MCMC1_25_858249	0.07167
2040	pMSSM12_MCMC1_9_791091	0.0516
2041	pMSSM12_MCMC1_37_842461	0.002895
2044	pMSSM12_MCMC1_14_530206	0.2665
2046	pMSSM12_MCMC1_14_948093	0.6004
2050	pMSSM12_MCMC1_39_446095	0.002128
2056	pMSSM12_MCMC1_44_217485	0.6626
2057	pMSSM12_MCMC1_31_568652	0.09106
2059	pMSSM12_MCMC1_33_702199	2.091
2060	pMSSM12_MCMC1_33_684583	0.4555
2061	pMSSM12_MCMC1_16_182228	0.0003888
2063	pMSSM12_MCMC1_40_878244	0.1346
2064	pMSSM12_MCMC1_6_722056	0.003576
2065	pMSSM12_MCMC1_22_667770	0.0008024
2066	pMSSM12_MCMC1_17_856216	0.02304
2067	pMSSM12_MCMC1_21_435298	0.002697
2070	pMSSM12_MCMC1_31_299506	0.1496
2072	pMSSM12_MCMC1_18_906994	0.4875
2073	pMSSM12_MCMC1_13_638527	0.008643
2076	pMSSM12_MCMC1_29_820910	0.001741
2077	pMSSM12_MCMC1_43_966109	1.24
2078	pMSSM12_MCMC1_25_958739	0.004876
2079	pMSSM12_MCMC1_18_529822	0.06884
2083	pMSSM12_MCMC1_2_740692	0.0005364
2084	pMSSM12_MCMC1_7_204822	0.0518
2085	pMSSM12_MCMC1_41_856400	0.2083
2087	pMSSM12_MCMC1_20_253599	7.459
2090	pMSSM12_MCMC1_21_537268	0.0476
2091	pMSSM12_MCMC1_28_804465	0.06806
2093	pMSSM12_MCMC1_6_436738	0.001178
2094	pMSSM12_MCMC1_21_207552	0.004462
2095	pMSSM12_MCMC1_9_448333	2.182
2096	pMSSM12_MCMC1_38_928764	0.01302
2097	pMSSM12_MCMC1_28_473442	1.161
2098	pMSSM12_MCMC1_36_218877	3.293e-05
2099	pMSSM12_MCMC1_34_316900	43.84
2102	pMSSM12_MCMC1_33_516783	4.051
2103	pMSSM12_MCMC1_20_677378	0.004144
2104	pMSSM12_MCMC1_2_873573	0.5906
2106	pMSSM12_MCMC1_34_612504	0.04252
2107	pMSSM12_MCMC1_14_731582	0.003263
2108	pMSSM12_MCMC1_7_581148	2.589
2109	pMSSM12_MCMC1_4_403143	0.02103
2111	pMSSM12_MCMC1_24_833721	0.5123
2112	pMSSM12_MCMC1_7_446825	0.1296
2113	pMSSM12_MCMC1_19_191132	4.229
2116	pMSSM12_MCMC1_28_225533	0.2058
2118	pMSSM12_MCMC1_32_973213	0.006133
2120	pMSSM12_MCMC1_27_513808	0.2158
2121	pMSSM12_MCMC1_39_339147	0.003526
2122	pMSSM12_MCMC1_10_704807	0.2394
2123	pMSSM12_MCMC1_44_300062	0.03382
2130	pMSSM12_MCMC1_19_367151	0.2307
2134	pMSSM12_MCMC1_29_836978	0.4801
2135	pMSSM12_MCMC1_13_621730	0.006459
2136	pMSSM12_MCMC1_11_906910	0.01655
2137	pMSSM12_MCMC1_23_590284	0.4954
2138	pMSSM12_MCMC1_8_982011	0.0142
2139	pMSSM12_MCMC1_17_489700	0.0387
2140	pMSSM12_MCMC1_32_207486	0.006072
2141	pMSSM12_MCMC1_44_245266	0.4715
2144	pMSSM12_MCMC1_19_902394	0.4225
2146	pMSSM12_MCMC1_22_531106	0.0004581
2148	pMSSM12_MCMC1_12_400702	0.03892
2149	pMSSM12_MCMC1_17_966126	0.06986
2150	pMSSM12_MCMC1_1_184226	1.852
2151	pMSSM12_MCMC1_39_421879	0.1053
2152	pMSSM12_MCMC1_17_553308	0.0002085
2153	pMSSM12_MCMC1_21_786725	0.01555
2158	pMSSM12_MCMC1_33_981655	0.02926
2159	pMSSM12_MCMC1_42_981758	0.007172
2162	pMSSM12_MCMC1_34_288700	0.02464
2163	pMSSM12_MCMC1_9_350138	0.09135
2165	pMSSM12_MCMC1_23_448724	0.8391
2168	pMSSM12_MCMC1_37_678048	0.02997
2170	pMSSM12_MCMC1_12_504056	0.008959
2172	pMSSM12_MCMC1_4_217184	0.0008556
2173	pMSSM12_MCMC1_46_403840	0.001398
2175	pMSSM12_MCMC1_20_193076	0.00552
2176	pMSSM12_MCMC1_40_546782	0.06153
2177	pMSSM12_MCMC1_28_534930	0.1547
2178	pMSSM12_MCMC1_43_884466	0.004125
2179	pMSSM12_MCMC1_9_581634	0.3414
2181	pMSSM12_MCMC1_9_330220	0.004979
2183	pMSSM12_MCMC1_18_645474	1.243
2184	pMSSM12_MCMC1_6_350460	0.03452
2185	pMSSM12_MCMC1_1_835078	0.003765
2186	pMSSM12_MCMC1_48_674206	0.02152
2187	pMSSM12_MCMC1_23_207311	0.39
2188	pMSSM12_MCMC1_15_741660	0.001276
2189	pMSSM12_MCMC1_2_917662	0.0641
2190	pMSSM12_MCMC1_13_312458	0.009827
2191	pMSSM12_MCMC1_37_963542	1.344
2192	pMSSM12_MCMC1_44_322309	0.1817
2193	pMSSM12_MCMC1_44_830022	0.04416
2194	pMSSM12_MCMC1_14_178795	0.017
2195	pMSSM12_MCMC1_19_700985	0.242
2196	pMSSM12_MCMC1_26_364144	0.04602
2198	pMSSM12_MCMC1_17_569517	0.01618
2200	pMSSM12_MCMC1_18_324038	0.3795
2202	pMSSM12_MCMC1_40_781553	0.06029
2203	pMSSM12_MCMC1_8_782968	0.4898
2205	pMSSM12_MCMC1_20_375647	0.2142
2206	pMSSM12_MCMC1_1_607371	6.138
2207	pMSSM12_MCMC1_5_932530	0.02668
2208	pMSSM12_MCMC1_24_599583	0.01996
2209	pMSSM12_MCMC1_8_791596	0.09417
2211	pMSSM12_MCMC1_44_850627	0.3466
2212	pMSSM12_MCMC1_47_534201	0.0003427
2213	pMSSM12_MCMC1_16_639467	0.0387
2214	pMSSM12_MCMC1_47_353524	1376.0
2215	pMSSM12_MCMC1_10_650789	0.04049
2216	pMSSM12_MCMC1_20_260676	0.04391
2217	pMSSM12_MCMC1_20_847799	8.699e-06
2218	pMSSM12_MCMC1_45_754159	0.01168
2219	pMSSM12_MCMC1_39_293702	31.17
2222	pMSSM12_MCMC1_11_864461	1.279
2223	pMSSM12_MCMC1_10_963364	0.03457
2224	pMSSM12_MCMC1_39_589612	0.6339
2226	pMSSM12_MCMC1_10_683441	0.7702
2228	pMSSM12_MCMC1_10_600460	0.04439
2229	pMSSM12_MCMC1_24_404307	0.6863
2230	pMSSM12_MCMC1_15_702112	0.03185
2235	pMSSM12_MCMC1_27_284440	0.008063
2237	pMSSM12_MCMC1_10_479985	0.01565
2238	pMSSM12_MCMC1_46_754553	1.435
2239	pMSSM12_MCMC1_39_652173	17.47
2240	pMSSM12_MCMC1_39_335906	0.1209
2241	pMSSM12_MCMC1_2_524959	0.006586
2242	pMSSM12_MCMC1_37_196168	0.3135
2246	pMSSM12_MCMC1_17_247938	0.05191
2247	pMSSM12_MCMC1_32_585534	0.2516
2248	pMSSM12_MCMC1_14_346446	0.06557
2250	pMSSM12_MCMC1_12_363806	3.915
2251	pMSSM12_MCMC1_5_762929	0.00414
2253	pMSSM12_MCMC1_1_599790	0.0001452
2254	pMSSM12_MCMC1_8_322411	0.2605
2255	pMSSM12_MCMC1_13_665162	0.0904
2257	pMSSM12_MCMC1_4_582207	5.383
2258	pMSSM12_MCMC1_6_455189	0.09107
2262	pMSSM12_MCMC1_42_610819	0.1108
2263	pMSSM12_MCMC1_21_278242	0.1227
2264	pMSSM12_MCMC1_20_682199	0.9703
2268	pMSSM12_MCMC1_34_993076	1.426
2269	pMSSM12_MCMC1_5_653597	6.002
2271	pMSSM12_MCMC1_46_429422	0.02955
2272	pMSSM12_MCMC1_1_497533	0.1089
2273	pMSSM12_MCMC1_43_943892	0.01426
2274	pMSSM12_MCMC1_5_483419	0.0422
2275	pMSSM12_MCMC1_13_613180	0.03361
2276	pMSSM12_MCMC1_46_182946	0.03808
2277	pMSSM12_MCMC1_19_279524	0.03835
2279	pMSSM12_MCMC1_26_919029	0.1892
2280	pMSSM12_MCMC1_15_420242	0.004919
2281	pMSSM12_MCMC1_36_682423	0.2171
2282	pMSSM12_MCMC1_26_828886	0.5619
2283	pMSSM12_MCMC1_23_665779	0.009319
2284	pMSSM12_MCMC1_24_982989	0.02307
2285	pMSSM12_MCMC1_32_974408	0.1185
2286	pMSSM12_MCMC1_31_629295	0.07237
2287	pMSSM12_MCMC1_5_562190	0.4249
2289	pMSSM12_MCMC1_11_726741	0.001073
2290	pMSSM12_MCMC1_42_724206	0.06747
2291	pMSSM12_MCMC1_17_383593	0.3859
