id	pointName	xsect(pb)
3224	pMSSM12_MCMC1_16_566655	0.2592
3226	pMSSM12_MCMC1_28_739634	0.001398
3227	pMSSM12_MCMC1_3_984286	0.01597
3228	pMSSM12_MCMC1_46_314134	0.01339
3229	pMSSM12_MCMC1_4_449000	0.02816
3231	pMSSM12_MCMC1_5_976468	0.4388
3232	pMSSM12_MCMC1_20_513066	0.09488
3233	pMSSM12_MCMC1_32_862312	0.07654
3234	pMSSM12_MCMC1_3_224908	0.1609
3236	pMSSM12_MCMC1_2_415154	0.008575
3238	pMSSM12_MCMC1_11_843414	0.02319
3240	pMSSM12_MCMC1_3_753278	0.0006055
3241	pMSSM12_MCMC1_25_899027	0.5936
3242	pMSSM12_MCMC1_2_635636	1.006
3243	pMSSM12_MCMC1_7_651414	22.75
3244	pMSSM12_MCMC1_22_308427	1.087
3246	pMSSM12_MCMC1_48_972330	0.007279
3247	pMSSM12_MCMC1_43_265069	0.0006318
3249	pMSSM12_MCMC1_17_224704	0.06058
3250	pMSSM12_MCMC1_2_317836	0.1961
3251	pMSSM12_MCMC1_15_837023	0.09526
3254	pMSSM12_MCMC1_27_508969	0.06089
3256	pMSSM12_MCMC1_27_683559	0.007368
3257	pMSSM12_MCMC1_20_918990	0.5279
3259	pMSSM12_MCMC1_2_654153	0.5464
3260	pMSSM12_MCMC1_34_630714	0.06107
3261	pMSSM12_MCMC1_3_893520	4.199e-05
3263	pMSSM12_MCMC1_30_949692	0.1984
3264	pMSSM12_MCMC1_30_673284	0.4086
3265	pMSSM12_MCMC1_29_895634	11.41
3266	pMSSM12_MCMC1_25_233494	4.499
3267	pMSSM12_MCMC1_29_491884	2.782
3268	pMSSM12_MCMC1_45_901171	0.004549
3269	pMSSM12_MCMC1_4_788695	1.262
3270	pMSSM12_MCMC1_29_752229	0.02592
3271	pMSSM12_MCMC1_10_229521	0.0435
3272	pMSSM12_MCMC1_46_991955	0.003655
3273	pMSSM12_MCMC1_7_748475	0.0004138
3274	pMSSM12_MCMC1_25_192142	0.003584
3277	pMSSM12_MCMC1_3_459847	0.1507
3278	pMSSM12_MCMC1_24_227877	0.1676
3279	pMSSM12_MCMC1_38_940439	0.00663
3281	pMSSM12_MCMC1_5_500636	0.2448
3282	pMSSM12_MCMC1_9_621385	0.00134
3283	pMSSM12_MCMC1_3_863786	0.2038
3285	pMSSM12_MCMC1_4_638634	0.2209
3286	pMSSM12_MCMC1_2_884187	1.309
3287	pMSSM12_MCMC1_13_655251	0.03023
3288	pMSSM12_MCMC1_20_836359	0.008921
3289	pMSSM12_MCMC1_19_275895	1.945
3290	pMSSM12_MCMC1_44_301723	0.3151
3291	pMSSM12_MCMC1_3_686161	0.2258
3292	pMSSM12_MCMC1_8_844247	8.032e-05
3294	pMSSM12_MCMC1_46_581986	2.338
3296	pMSSM12_MCMC1_29_656384	0.09049
3298	pMSSM12_MCMC1_40_669451	11.49
3299	pMSSM12_MCMC1_40_580887	0.01052
3301	pMSSM12_MCMC1_11_852652	1.71
3302	pMSSM12_MCMC1_47_478767	0.5796
3303	pMSSM12_MCMC1_8_580191	4.536
3304	pMSSM12_MCMC1_39_366980	0.05545
3305	pMSSM12_MCMC1_29_612259	0.0518
3306	pMSSM12_MCMC1_30_421062	0.003838
3308	pMSSM12_MCMC1_38_913841	0.01294
3309	pMSSM12_MCMC1_13_891461	0.3782
3310	pMSSM12_MCMC1_11_972352	0.0005398
3311	pMSSM12_MCMC1_18_614360	1.173
3312	pMSSM12_MCMC1_45_673298	0.3265
3313	pMSSM12_MCMC1_16_409132	0.02905
3314	pMSSM12_MCMC1_23_304387	0.01501
3315	pMSSM12_MCMC1_46_933954	0.5474
3316	pMSSM12_MCMC1_14_620803	0.1452
3317	pMSSM12_MCMC1_46_463701	0.02601
3318	pMSSM12_MCMC1_14_516916	0.002736
3319	pMSSM12_MCMC1_15_636135	0.003679
3320	pMSSM12_MCMC1_15_203942	0.04846
3321	pMSSM12_MCMC1_5_659589	0.03276
3322	pMSSM12_MCMC1_24_733817	0.1855
3323	pMSSM12_MCMC1_30_419946	0.03274
3324	pMSSM12_MCMC1_30_179385	0.05116
3325	pMSSM12_MCMC1_30_634343	0.000234
3326	pMSSM12_MCMC1_20_914884	0.005007
3327	pMSSM12_MCMC1_30_499353	0.2503
3328	pMSSM12_MCMC1_26_475879	0.03749
3329	pMSSM12_MCMC1_29_828175	0.1244
3332	pMSSM12_MCMC1_17_507846	0.01002
3335	pMSSM12_MCMC1_43_202745	0.1168
3337	pMSSM12_MCMC1_38_991796	0.3068
3338	pMSSM12_MCMC1_39_588998	0.02022
3339	pMSSM12_MCMC1_20_955576	0.3178
3340	pMSSM12_MCMC1_20_651098	0.05932
3341	pMSSM12_MCMC1_26_203962	0.04115
3343	pMSSM12_MCMC1_23_496326	3.918
3345	pMSSM12_MCMC1_2_531222	0.01105
3346	pMSSM12_MCMC1_16_301526	0.0006325
3347	pMSSM12_MCMC1_4_538499	0.118
3348	pMSSM12_MCMC1_24_457913	0.005315
3350	pMSSM12_MCMC1_42_274488	0.4034
3352	pMSSM12_MCMC1_29_431813	0.001731
3355	pMSSM12_MCMC1_24_363915	1.129
3356	pMSSM12_MCMC1_22_546850	0.09136
3358	pMSSM12_MCMC1_31_927508	0.006793
3360	pMSSM12_MCMC1_13_755506	0.1939
3361	pMSSM12_MCMC1_31_408301	0.001441
3363	pMSSM12_MCMC1_27_281693	2.267
3364	pMSSM12_MCMC1_34_900804	0.0007811
3365	pMSSM12_MCMC1_28_435973	0.8663
3366	pMSSM12_MCMC1_43_591904	2.619
3367	pMSSM12_MCMC1_29_964672	2.399
3368	pMSSM12_MCMC1_32_670881	0.006233
3369	pMSSM12_MCMC1_29_653364	1.27
3370	pMSSM12_MCMC1_13_395927	0.05203
3371	pMSSM12_MCMC1_40_839028	0.0004093
3373	pMSSM12_MCMC1_43_231733	0.002911
3374	pMSSM12_MCMC1_4_966403	0.07282
3375	pMSSM12_MCMC1_11_841923	0.008263
3377	pMSSM12_MCMC1_21_727150	0.01343
3378	pMSSM12_MCMC1_24_184010	0.093
3379	pMSSM12_MCMC1_33_905999	0.1487
3380	pMSSM12_MCMC1_37_416932	0.193
3381	pMSSM12_MCMC1_31_879289	0.03191
3382	pMSSM12_MCMC1_22_445886	0.006112
3383	pMSSM12_MCMC1_14_240600	0.0008194
3384	pMSSM12_MCMC1_42_484420	0.8036
3385	pMSSM12_MCMC1_29_440013	0.1134
3386	pMSSM12_MCMC1_9_448540	0.03397
3387	pMSSM12_MCMC1_21_891954	0.003762
3389	pMSSM12_MCMC1_26_376122	0.1089
3390	pMSSM12_MCMC1_7_923568	4.909
3391	pMSSM12_MCMC1_15_326817	0.005255
3392	pMSSM12_MCMC1_29_562679	0.0001154
3393	pMSSM12_MCMC1_26_907025	0.2571
3394	pMSSM12_MCMC1_3_340666	0.4942
3396	pMSSM12_MCMC1_43_661718	0.08842
3398	pMSSM12_MCMC1_34_808598	0.09795
3399	pMSSM12_MCMC1_36_564003	0.004044
3401	pMSSM12_MCMC1_25_605747	0.0225
3402	pMSSM12_MCMC1_25_956915	0.01744
3403	pMSSM12_MCMC1_4_441692	0.007339
3405	pMSSM12_MCMC1_32_803573	0.2773
3406	pMSSM12_MCMC1_6_902294	0.03187
3407	pMSSM12_MCMC1_40_587901	0.07144
3408	pMSSM12_MCMC1_34_395630	27.75
3410	pMSSM12_MCMC1_39_564215	154.4
3411	pMSSM12_MCMC1_30_447862	6.451e-05
3412	pMSSM12_MCMC1_44_751584	0.02044
3413	pMSSM12_MCMC1_24_777297	0.1312
3414	pMSSM12_MCMC1_15_634056	0.1483
3415	pMSSM12_MCMC1_22_807928	0.01323
3416	pMSSM12_MCMC1_47_389216	2.609
3417	pMSSM12_MCMC1_11_782771	0.008473
3419	pMSSM12_MCMC1_30_425740	0.006599
3420	pMSSM12_MCMC1_30_959513	0.9117
3421	pMSSM12_MCMC1_22_783586	0.453
3422	pMSSM12_MCMC1_26_354971	0.01134
3423	pMSSM12_MCMC1_18_760259	0.6652
3425	pMSSM12_MCMC1_1_757710	0.02336
3426	pMSSM12_MCMC1_25_190467	1.214
3428	pMSSM12_MCMC1_14_910535	0.002148
3429	pMSSM12_MCMC1_3_763093	0.6631
3430	pMSSM12_MCMC1_47_210267	0.5826
3432	pMSSM12_MCMC1_12_828720	4.951
3433	pMSSM12_MCMC1_39_833289	0.5669
3434	pMSSM12_MCMC1_11_292787	0.01769
3435	pMSSM12_MCMC1_28_825210	0.02053
3436	pMSSM12_MCMC1_24_695245	0.05751
3437	pMSSM12_MCMC1_12_182915	0.2089
3438	pMSSM12_MCMC1_22_329747	0.01745
3439	pMSSM12_MCMC1_38_927487	0.01384
3440	pMSSM12_MCMC1_38_454229	0.0005298
3441	pMSSM12_MCMC1_48_979318	0.01506
3442	pMSSM12_MCMC1_6_502752	0.09539
3443	pMSSM12_MCMC1_45_488695	0.02043
3445	pMSSM12_MCMC1_48_292815	0.00171
3446	pMSSM12_MCMC1_40_841979	0.01538
3447	pMSSM12_MCMC1_19_928868	0.08465
3448	pMSSM12_MCMC1_6_491944	0.9281
3449	pMSSM12_MCMC1_14_253410	0.4702
3450	pMSSM12_MCMC1_6_903053	0.05514
3451	pMSSM12_MCMC1_25_226689	0.01555
3452	pMSSM12_MCMC1_32_479284	1.971
3453	pMSSM12_MCMC1_28_197892	0.09145
3454	pMSSM12_MCMC1_43_612135	0.0001922
3455	pMSSM12_MCMC1_26_711758	0.1066
3456	pMSSM12_MCMC1_2_998704	0.03958
3457	pMSSM12_MCMC1_23_670306	0.3336
3458	pMSSM12_MCMC1_38_722452	0.9095
3459	pMSSM12_MCMC1_34_355546	20.5
3460	pMSSM12_MCMC1_13_324722	0.01739
3461	pMSSM12_MCMC1_24_245083	0.003326
3462	pMSSM12_MCMC1_41_499030	0.04107
3463	pMSSM12_MCMC1_12_849475	0.04463
3465	pMSSM12_MCMC1_6_965071	0.01942
3466	pMSSM12_MCMC1_23_819031	3.268
3467	pMSSM12_MCMC1_45_869336	0.003293
3468	pMSSM12_MCMC1_9_707916	0.2289
3470	pMSSM12_MCMC1_6_643514	0.04322
3472	pMSSM12_MCMC1_12_374410	0.05473
3474	pMSSM12_MCMC1_29_203038	3.514
3475	pMSSM12_MCMC1_38_645650	1.682
3476	pMSSM12_MCMC1_42_941118	0.001133
3477	pMSSM12_MCMC1_26_716397	149.4
3479	pMSSM12_MCMC1_43_717040	0.492
3481	pMSSM12_MCMC1_18_406625	1.05
3482	pMSSM12_MCMC1_38_697055	12.14
3484	pMSSM12_MCMC1_3_644364	0.007391
3486	pMSSM12_MCMC1_43_505811	1.358
3487	pMSSM12_MCMC1_32_756145	3.359
3488	pMSSM12_MCMC1_33_567207	0.001959
3492	pMSSM12_MCMC1_44_190388	0.01292
3493	pMSSM12_MCMC1_2_790816	0.02237
3494	pMSSM12_MCMC1_17_860369	0.0004486
3495	pMSSM12_MCMC1_48_294917	0.579
3496	pMSSM12_MCMC1_34_243946	0.001649
3498	pMSSM12_MCMC1_4_946708	0.001372
3499	pMSSM12_MCMC1_2_617965	0.01431
3500	pMSSM12_MCMC1_29_445048	0.002598
3502	pMSSM12_MCMC1_3_802448	0.152
3503	pMSSM12_MCMC1_15_385943	0.7105
3504	pMSSM12_MCMC1_3_988693	0.02011
3506	pMSSM12_MCMC1_24_316425	0.01866
3507	pMSSM12_MCMC1_22_465269	0.005815
3508	pMSSM12_MCMC1_39_196189	0.2188
3509	pMSSM12_MCMC1_31_656328	2.394
3510	pMSSM12_MCMC1_19_777740	0.1675
3511	pMSSM12_MCMC1_44_524184	0.2905
3512	pMSSM12_MCMC1_23_320417	0.03092
3513	pMSSM12_MCMC1_11_288082	0.3193
3514	pMSSM12_MCMC1_39_903771	0.01946
3515	pMSSM12_MCMC1_31_755769	0.2506
3518	pMSSM12_MCMC1_18_828659	0.01757
3519	pMSSM12_MCMC1_44_861205	1.622
3520	pMSSM12_MCMC1_2_843100	0.0007436
3521	pMSSM12_MCMC1_21_278266	0.06746
3522	pMSSM12_MCMC1_40_446778	0.3072
3524	pMSSM12_MCMC1_20_322066	0.05001
3526	pMSSM12_MCMC1_26_782417	0.0001076
3527	pMSSM12_MCMC1_21_932199	0.7979
3528	pMSSM12_MCMC1_20_981380	0.2389
3532	pMSSM12_MCMC1_38_830652	0.1625
3533	pMSSM12_MCMC1_26_552702	0.01855
3534	pMSSM12_MCMC1_22_330662	0.003735
3536	pMSSM12_MCMC1_6_322113	0.5742
3537	pMSSM12_MCMC1_19_993447	6.772
3539	pMSSM12_MCMC1_26_316931	0.04792
3540	pMSSM12_MCMC1_26_467648	0.05736
3541	pMSSM12_MCMC1_40_877781	0.01633
3545	pMSSM12_MCMC1_17_470002	0.01978
3546	pMSSM12_MCMC1_32_914625	0.008582
3547	pMSSM12_MCMC1_32_725290	0.2628
3548	pMSSM12_MCMC1_7_599559	0.153
3550	pMSSM12_MCMC1_27_937225	0.8776
3551	pMSSM12_MCMC1_10_660109	0.007535
3552	pMSSM12_MCMC1_5_677416	0.003418
3553	pMSSM12_MCMC1_43_726170	0.09449
3554	pMSSM12_MCMC1_46_732285	1.677
3557	pMSSM12_MCMC1_36_439327	1.286
3560	pMSSM12_MCMC1_20_862659	0.7422
3562	pMSSM12_MCMC1_22_213770	0.442
3563	pMSSM12_MCMC1_6_302938	0.02749
3564	pMSSM12_MCMC1_37_810988	0.003718
3566	pMSSM12_MCMC1_8_243485	0.005266
3567	pMSSM12_MCMC1_29_192362	0.637
3568	pMSSM12_MCMC1_21_819869	0.00172
3569	pMSSM12_MCMC1_13_224755	0.4375
3571	pMSSM12_MCMC1_11_425846	0.001646
3572	pMSSM12_MCMC1_12_819658	0.02492
3573	pMSSM12_MCMC1_29_802656	0.008232
3576	pMSSM12_MCMC1_5_755718	0.6196
3578	pMSSM12_MCMC1_45_891902	0.01898
3579	pMSSM12_MCMC1_21_765136	0.04087
3580	pMSSM12_MCMC1_42_307334	0.001461
3582	pMSSM12_MCMC1_6_613381	0.1669
3584	pMSSM12_MCMC1_14_504076	0.4235
3585	pMSSM12_MCMC1_24_745906	0.2197
3586	pMSSM12_MCMC1_31_552673	0.008406
3587	pMSSM12_MCMC1_14_341203	0.03878
3588	pMSSM12_MCMC1_22_256577	0.003083
3589	pMSSM12_MCMC1_8_938554	1.134
3590	pMSSM12_MCMC1_38_978617	0.4731
3591	pMSSM12_MCMC1_17_713139	0.1876
3593	pMSSM12_MCMC1_30_339291	0.06241
3594	pMSSM12_MCMC1_14_362283	0.002831
3596	pMSSM12_MCMC1_24_377779	0.09978
3598	pMSSM12_MCMC1_32_214298	0.003563
3599	pMSSM12_MCMC1_22_596694	2.958
3600	pMSSM12_MCMC1_40_523876	0.05372
3601	pMSSM12_MCMC1_47_195727	0.0003827
3602	pMSSM12_MCMC1_27_276988	0.0003837
3606	pMSSM12_MCMC1_27_697185	0.0007725
3607	pMSSM12_MCMC1_42_942966	0.1612
3608	pMSSM12_MCMC1_37_459517	0.0005086
3610	pMSSM12_MCMC1_46_698150	4.87
3613	pMSSM12_MCMC1_47_185694	0.5204
3615	pMSSM12_MCMC1_46_608735	0.0005997
3616	pMSSM12_MCMC1_24_238302	0.1101
3618	pMSSM12_MCMC1_3_510875	0.02001
3619	pMSSM12_MCMC1_8_333658	0.411
3620	pMSSM12_MCMC1_34_445589	1.268
3623	pMSSM12_MCMC1_40_261703	0.001877
3627	pMSSM12_MCMC1_47_933722	0.008479
3629	pMSSM12_MCMC1_43_995253	0.05736
3630	pMSSM12_MCMC1_44_225934	0.08733
3631	pMSSM12_MCMC1_26_371920	0.0002179
3632	pMSSM12_MCMC1_26_188657	0.1444
3634	pMSSM12_MCMC1_46_787369	1.675
3635	pMSSM12_MCMC1_13_250038	0.1242
3637	pMSSM12_MCMC1_33_401663	0.0264
3638	pMSSM12_MCMC1_14_558551	0.01505
3639	pMSSM12_MCMC1_22_431071	0.0005751
3640	pMSSM12_MCMC1_11_440244	0.0315
3641	pMSSM12_MCMC1_10_886557	3.075
3642	pMSSM12_MCMC1_47_943413	0.024
3643	pMSSM12_MCMC1_22_376845	0.003734
3644	pMSSM12_MCMC1_8_413765	0.3296
3646	pMSSM12_MCMC1_19_187623	1.836
3648	pMSSM12_MCMC1_45_474961	0.01012
3649	pMSSM12_MCMC1_19_693156	0.003761
3650	pMSSM12_MCMC1_40_202631	0.03166
3651	pMSSM12_MCMC1_26_737092	0.1371
3652	pMSSM12_MCMC1_28_213044	0.01721
3653	pMSSM12_MCMC1_30_912256	0.0003531
3654	pMSSM12_MCMC1_8_674119	0.1231
3655	pMSSM12_MCMC1_34_537831	0.008451
3656	pMSSM12_MCMC1_20_446275	0.1565
3657	pMSSM12_MCMC1_24_402648	0.01635
3658	pMSSM12_MCMC1_33_759860	0.5773
3660	pMSSM12_MCMC1_42_760513	0.267
3661	pMSSM12_MCMC1_11_501332	0.0723
3662	pMSSM12_MCMC1_43_189593	0.002996
3663	pMSSM12_MCMC1_27_803072	3.624e-05
3664	pMSSM12_MCMC1_17_385593	0.3701
3665	pMSSM12_MCMC1_33_854771	0.0003144
3666	pMSSM12_MCMC1_45_289694	0.4312
3667	pMSSM12_MCMC1_36_345737	0.01569
3668	pMSSM12_MCMC1_1_432282	0.008026
3669	pMSSM12_MCMC1_33_869610	0.02415
3671	pMSSM12_MCMC1_47_457198	0.006872
3672	pMSSM12_MCMC1_41_843121	0.02102
3673	pMSSM12_MCMC1_33_789880	1.437
3674	pMSSM12_MCMC1_48_954568	0.006747
3675	pMSSM12_MCMC1_20_317521	0.04547
3677	pMSSM12_MCMC1_40_564633	0.03677
3678	pMSSM12_MCMC1_32_457993	0.2315
3681	pMSSM12_MCMC1_39_791337	0.004279
3682	pMSSM12_MCMC1_48_756731	0.6727
3683	pMSSM12_MCMC1_7_249605	0.2252
3684	pMSSM12_MCMC1_47_468022	0.4066
3689	pMSSM12_MCMC1_29_717858	0.3982
3690	pMSSM12_MCMC1_10_451141	0.009649
3691	pMSSM12_MCMC1_20_882317	0.05664
3693	pMSSM12_MCMC1_4_847373	0.01012
3695	pMSSM12_MCMC1_20_698087	0.03031
3696	pMSSM12_MCMC1_42_443604	0.913
3698	pMSSM12_MCMC1_11_692519	0.1009
3699	pMSSM12_MCMC1_33_580497	1.248
3701	pMSSM12_MCMC1_8_864592	0.8094
3702	pMSSM12_MCMC1_21_735335	0.1734
3705	pMSSM12_MCMC1_47_446092	1.968
3706	pMSSM12_MCMC1_23_422180	0.1595
3708	pMSSM12_MCMC1_11_482650	0.369
3709	pMSSM12_MCMC1_15_237275	0.1781
3710	pMSSM12_MCMC1_26_473922	0.001615
3712	pMSSM12_MCMC1_30_278216	0.004098
3713	pMSSM12_MCMC1_32_803993	0.01969
3714	pMSSM12_MCMC1_4_751938	0.02053
3716	pMSSM12_MCMC1_29_791095	0.6194
3717	pMSSM12_MCMC1_23_360921	0.2283
3720	pMSSM12_MCMC1_29_262510	0.8326
3721	pMSSM12_MCMC1_13_635352	0.001412
3722	pMSSM12_MCMC1_40_378939	7.563
3723	pMSSM12_MCMC1_36_976199	0.02935
3724	pMSSM12_MCMC1_23_261803	0.0004445
3726	pMSSM12_MCMC1_39_627572	0.001712
3727	pMSSM12_MCMC1_14_919937	0.08833
3728	pMSSM12_MCMC1_7_708373	0.0003377
3731	pMSSM12_MCMC1_5_940403	61.57
3733	pMSSM12_MCMC1_43_493250	0.1619
3734	pMSSM12_MCMC1_24_893904	0.6689
3735	pMSSM12_MCMC1_37_940523	0.008092
3736	pMSSM12_MCMC1_37_513954	0.01541
3737	pMSSM12_MCMC1_17_626217	0.214
3738	pMSSM12_MCMC1_21_520937	0.3149
3739	pMSSM12_MCMC1_8_956378	0.001228
3741	pMSSM12_MCMC1_44_609646	0.001383
3742	pMSSM12_MCMC1_26_394763	4.657
3743	pMSSM12_MCMC1_7_500110	0.1811
3744	pMSSM12_MCMC1_46_777753	0.001462
3745	pMSSM12_MCMC1_25_400890	0.01588
3747	pMSSM12_MCMC1_20_752405	0.6999
3749	pMSSM12_MCMC1_4_455332	0.0005965
3750	pMSSM12_MCMC1_46_843702	0.03154
3751	pMSSM12_MCMC1_19_566949	0.001026
3753	pMSSM12_MCMC1_30_588459	0.02751
3754	pMSSM12_MCMC1_19_565720	0.1343
3755	pMSSM12_MCMC1_28_577391	0.1433
3757	pMSSM12_MCMC1_21_935704	0.1771
3758	pMSSM12_MCMC1_28_891349	0.0627
3759	pMSSM12_MCMC1_14_897972	0.1511
3760	pMSSM12_MCMC1_47_232235	1.347
3761	pMSSM12_MCMC1_44_401242	0.5297
3762	pMSSM12_MCMC1_40_605645	0.2586
3763	pMSSM12_MCMC1_38_907865	0.02127
3765	pMSSM12_MCMC1_33_932349	0.005591
3766	pMSSM12_MCMC1_42_306208	0.04485
3768	pMSSM12_MCMC1_40_377794	0.001233
3769	pMSSM12_MCMC1_41_592438	0.01328
3771	pMSSM12_MCMC1_48_702354	0.002208
3772	pMSSM12_MCMC1_17_472892	0.1293
3773	pMSSM12_MCMC1_16_781633	0.4993
3774	pMSSM12_MCMC1_29_545489	0.08961
3775	pMSSM12_MCMC1_37_951957	0.0006207
3776	pMSSM12_MCMC1_9_285595	3.63
3779	pMSSM12_MCMC1_3_568620	0.1495
3781	pMSSM12_MCMC1_43_516912	3.971
3782	pMSSM12_MCMC1_13_991718	0.0008909
3783	pMSSM12_MCMC1_14_800003	0.04608
3784	pMSSM12_MCMC1_7_731256	0.07524
3785	pMSSM12_MCMC1_24_597735	0.009513
3786	pMSSM12_MCMC1_31_834761	2.536
3787	pMSSM12_MCMC1_29_433192	0.142
3788	pMSSM12_MCMC1_22_236944	1.6
3790	pMSSM12_MCMC1_32_263183	0.01369
3791	pMSSM12_MCMC1_34_686534	0.02393
3793	pMSSM12_MCMC1_9_693392	60.56
3794	pMSSM12_MCMC1_5_761154	0.2206
3795	pMSSM12_MCMC1_1_367153	0.537
3796	pMSSM12_MCMC1_5_640334	2.398
3797	pMSSM12_MCMC1_43_240915	0.3506
3798	pMSSM12_MCMC1_9_667317	0.4215
3799	pMSSM12_MCMC1_8_886010	0.03418
3800	pMSSM12_MCMC1_46_904798	1.573
3802	pMSSM12_MCMC1_45_212931	0.005748
3803	pMSSM12_MCMC1_25_572304	0.02123
3804	pMSSM12_MCMC1_25_624420	0.388
3806	pMSSM12_MCMC1_8_875434	0.005636
3810	pMSSM12_MCMC1_14_932366	0.3756
3811	pMSSM12_MCMC1_33_584452	0.418
3813	pMSSM12_MCMC1_46_686041	0.09741
3814	pMSSM12_MCMC1_42_966746	0.0153
3816	pMSSM12_MCMC1_38_934739	0.1342
3817	pMSSM12_MCMC1_5_805711	1.072
3819	pMSSM12_MCMC1_17_847265	0.001241
3820	pMSSM12_MCMC1_47_570313	4.351e-06
3821	pMSSM12_MCMC1_10_634249	0.01264
3823	pMSSM12_MCMC1_15_982616	0.005672
3825	pMSSM12_MCMC1_26_808292	0.04056
3826	pMSSM12_MCMC1_38_510099	0.02494
3827	pMSSM12_MCMC1_5_759414	0.008731
3829	pMSSM12_MCMC1_16_201969	0.05839
3830	pMSSM12_MCMC1_30_220083	0.002101
3831	pMSSM12_MCMC1_38_818108	0.03496
3832	pMSSM12_MCMC1_22_630249	0.0747
3835	pMSSM12_MCMC1_27_969363	0.5011
3838	pMSSM12_MCMC1_43_680051	0.009462
3839	pMSSM12_MCMC1_29_744165	0.01798
3840	pMSSM12_MCMC1_9_359034	0.8842
3841	pMSSM12_MCMC1_47_770671	0.1587
3842	pMSSM12_MCMC1_24_414377	0.4381
3843	pMSSM12_MCMC1_40_624112	0.0638
3844	pMSSM12_MCMC1_41_196343	0.0002866
3845	pMSSM12_MCMC1_10_304963	0.006305
3846	pMSSM12_MCMC1_24_651121	0.01465
3847	pMSSM12_MCMC1_37_887074	1.24
3849	pMSSM12_MCMC1_40_475901	0.003137
3851	pMSSM12_MCMC1_33_342440	0.9138
3852	pMSSM12_MCMC1_12_623595	0.694
3853	pMSSM12_MCMC1_10_979556	0.009566
3854	pMSSM12_MCMC1_4_337023	0.9249
3855	pMSSM12_MCMC1_19_741546	0.025
3858	pMSSM12_MCMC1_37_679234	0.0005591
3859	pMSSM12_MCMC1_22_865187	9.119e-06
3860	pMSSM12_MCMC1_7_958523	0.1622
3862	pMSSM12_MCMC1_34_340630	0.09706
3863	pMSSM12_MCMC1_4_640516	0.03132
3864	pMSSM12_MCMC1_3_747589	0.9637
3867	pMSSM12_MCMC1_21_456703	36.44
3868	pMSSM12_MCMC1_32_503200	0.3376
3869	pMSSM12_MCMC1_21_568024	3.536e-05
3870	pMSSM12_MCMC1_3_640912	0.0002781
3871	pMSSM12_MCMC1_6_478149	0.006051
3872	pMSSM12_MCMC1_19_898898	0.02474
3873	pMSSM12_MCMC1_44_276721	1.883
3874	pMSSM12_MCMC1_7_183218	1.021
3875	pMSSM12_MCMC1_2_511152	0.01862
3877	pMSSM12_MCMC1_8_399672	0.07237
3879	pMSSM12_MCMC1_13_558984	0.5343
3880	pMSSM12_MCMC1_45_361976	0.181
3881	pMSSM12_MCMC1_19_881945	1.493
3882	pMSSM12_MCMC1_15_236038	0.001028
3883	pMSSM12_MCMC1_3_240476	0.001267
3885	pMSSM12_MCMC1_47_702672	0.337
3886	pMSSM12_MCMC1_13_517932	0.3327
3887	pMSSM12_MCMC1_42_877470	0.0003818
3888	pMSSM12_MCMC1_33_859818	0.1872
3889	pMSSM12_MCMC1_1_799415	0.2883
3891	pMSSM12_MCMC1_12_460178	0.003229
3893	pMSSM12_MCMC1_1_503908	0.1136
3895	pMSSM12_MCMC1_46_961079	0.06147
3898	pMSSM12_MCMC1_41_339407	0.1247
3899	pMSSM12_MCMC1_47_863266	0.6518
3900	pMSSM12_MCMC1_20_469352	0.0117
3901	pMSSM12_MCMC1_42_861386	0.3759
3902	pMSSM12_MCMC1_23_795444	0.09557
3903	pMSSM12_MCMC1_3_499505	1.466
3904	pMSSM12_MCMC1_17_271741	0.212
3905	pMSSM12_MCMC1_45_256883	0.06082
3906	pMSSM12_MCMC1_7_307581	0.003878
3909	pMSSM12_MCMC1_25_298879	0.01577
3910	pMSSM12_MCMC1_45_290031	0.1174
3911	pMSSM12_MCMC1_36_307797	0.05172
3912	pMSSM12_MCMC1_32_525556	3.817e-05
3916	pMSSM12_MCMC1_43_238195	2.602
3917	pMSSM12_MCMC1_40_325649	0.03038
3918	pMSSM12_MCMC1_9_571420	4.58
3919	pMSSM12_MCMC1_27_805621	0.295
3920	pMSSM12_MCMC1_25_607290	2.017
3921	pMSSM12_MCMC1_1_709489	0.07204
3922	pMSSM12_MCMC1_14_514954	0.05515
3924	pMSSM12_MCMC1_48_873547	0.02033
3926	pMSSM12_MCMC1_8_539766	0.01933
3927	pMSSM12_MCMC1_11_606012	1.081
3929	pMSSM12_MCMC1_26_925044	0.01065
3930	pMSSM12_MCMC1_33_549014	0.06914
3931	pMSSM12_MCMC1_15_527216	0.03262
3932	pMSSM12_MCMC1_42_844044	246.7
3933	pMSSM12_MCMC1_41_559966	0.02345
3935	pMSSM12_MCMC1_39_647914	0.0852
3936	pMSSM12_MCMC1_42_400377	0.003393
3937	pMSSM12_MCMC1_40_214097	0.01903
3938	pMSSM12_MCMC1_32_954555	0.08956
3939	pMSSM12_MCMC1_45_565392	0.7895
3940	pMSSM12_MCMC1_8_652388	1.266
3941	pMSSM12_MCMC1_33_840417	5.824
3942	pMSSM12_MCMC1_13_501040	0.09526
3943	pMSSM12_MCMC1_41_590389	0.0006635
3944	pMSSM12_MCMC1_31_746172	0.06136
3945	pMSSM12_MCMC1_37_665964	0.01761
3946	pMSSM12_MCMC1_29_305327	0.09001
