id	pointName	xsect(pb)
8976	pMSSM12_MCMC1_1_727291	0.7708
8978	pMSSM12_MCMC1_24_616272	0.07782
8980	pMSSM12_MCMC1_18_665881	62.79
8981	pMSSM12_MCMC1_45_711975	0.01877
8982	pMSSM12_MCMC1_37_431559	1.187
8984	pMSSM12_MCMC1_46_272153	0.6274
8985	pMSSM12_MCMC1_23_352745	0.01571
8986	pMSSM12_MCMC1_19_919677	2.311
8988	pMSSM12_MCMC1_6_702771	10.71
8989	pMSSM12_MCMC1_1_378516	0.1808
8990	pMSSM12_MCMC1_25_543462	0.1112
8991	pMSSM12_MCMC1_1_343081	0.5748
8993	pMSSM12_MCMC1_8_639059	0.3204
8994	pMSSM12_MCMC1_44_525941	0.1745
8995	pMSSM12_MCMC1_44_794508	0.3318
8996	pMSSM12_MCMC1_9_733246	0.19
8997	pMSSM12_MCMC1_24_730422	0.004192
8998	pMSSM12_MCMC1_47_902840	0.001891
9000	pMSSM12_MCMC1_3_526311	0.03394
9003	pMSSM12_MCMC1_11_956124	0.01102
9004	pMSSM12_MCMC1_8_957376	0.06289
9005	pMSSM12_MCMC1_39_469414	0.07308
9006	pMSSM12_MCMC1_36_860098	0.08287
9008	pMSSM12_MCMC1_4_658761	0.001514
9009	pMSSM12_MCMC1_42_284678	0.3109
9010	pMSSM12_MCMC1_41_459069	4.601
9011	pMSSM12_MCMC1_16_800235	0.02381
9012	pMSSM12_MCMC1_40_582763	0.03979
9013	pMSSM12_MCMC1_38_742949	0.4217
9015	pMSSM12_MCMC1_20_507301	0.1387
9019	pMSSM12_MCMC1_17_412413	0.02563
9020	pMSSM12_MCMC1_8_822876	0.005641
9021	pMSSM12_MCMC1_21_324581	0.1896
9022	pMSSM12_MCMC1_36_518352	0.2209
9023	pMSSM12_MCMC1_47_941123	0.00144
9025	pMSSM12_MCMC1_20_318918	0.003135
9026	pMSSM12_MCMC1_26_940182	0.7594
9027	pMSSM12_MCMC1_26_457961	0.1937
9028	pMSSM12_MCMC1_1_827430	0.2167
9029	pMSSM12_MCMC1_45_830743	1.155
9030	pMSSM12_MCMC1_34_615902	0.04374
9031	pMSSM12_MCMC1_4_395986	0.004406
9032	pMSSM12_MCMC1_39_784779	0.1186
9033	pMSSM12_MCMC1_11_425243	0.001725
9034	pMSSM12_MCMC1_4_451442	0.8551
9035	pMSSM12_MCMC1_32_790721	1.149
9036	pMSSM12_MCMC1_24_496227	1.098
9037	pMSSM12_MCMC1_29_784235	0.1206
9038	pMSSM12_MCMC1_9_667631	0.000147
9040	pMSSM12_MCMC1_8_637543	0.9577
9041	pMSSM12_MCMC1_8_409521	0.04914
9042	pMSSM12_MCMC1_44_963585	0.2577
9043	pMSSM12_MCMC1_36_710614	0.01897
9046	pMSSM12_MCMC1_16_732183	0.02441
9047	pMSSM12_MCMC1_17_836777	0.01062
9048	pMSSM12_MCMC1_23_300630	0.1354
9050	pMSSM12_MCMC1_41_624154	0.03282
9051	pMSSM12_MCMC1_39_256112	0.002588
9052	pMSSM12_MCMC1_3_500309	168.2
9053	pMSSM12_MCMC1_29_249032	0.3115
9055	pMSSM12_MCMC1_15_943725	0.01377
9056	pMSSM12_MCMC1_17_473605	1.373
9057	pMSSM12_MCMC1_1_252182	0.005569
9059	pMSSM12_MCMC1_37_291195	2.43
9060	pMSSM12_MCMC1_22_309375	0.6316
9062	pMSSM12_MCMC1_28_862635	1.567
9064	pMSSM12_MCMC1_42_329141	0.007718
9065	pMSSM12_MCMC1_34_803263	0.1105
9066	pMSSM12_MCMC1_43_710900	0.03536
9067	pMSSM12_MCMC1_3_828122	0.939
9068	pMSSM12_MCMC1_29_265487	1.066
9069	pMSSM12_MCMC1_46_841451	0.05501
9070	pMSSM12_MCMC1_4_373527	0.1101
9071	pMSSM12_MCMC1_48_366365	0.003007
9073	pMSSM12_MCMC1_4_679970	0.02569
9074	pMSSM12_MCMC1_30_868072	0.001163
9075	pMSSM12_MCMC1_14_808722	8.438
9077	pMSSM12_MCMC1_43_682592	0.001181
9079	pMSSM12_MCMC1_14_829148	0.363
9080	pMSSM12_MCMC1_22_446903	0.0007712
9085	pMSSM12_MCMC1_4_510569	0.07455
9086	pMSSM12_MCMC1_10_422807	0.04105
9087	pMSSM12_MCMC1_13_838970	0.1253
9089	pMSSM12_MCMC1_26_397815	0.01655
9091	pMSSM12_MCMC1_12_336808	0.4193
9092	pMSSM12_MCMC1_24_502786	0.0001766
9093	pMSSM12_MCMC1_10_847010	0.01915
9094	pMSSM12_MCMC1_47_585072	0.04793
9096	pMSSM12_MCMC1_28_756234	0.1111
9099	pMSSM12_MCMC1_17_970104	23.58
9102	pMSSM12_MCMC1_33_558290	0.1216
9104	pMSSM12_MCMC1_39_708224	0.01041
9106	pMSSM12_MCMC1_29_239822	0.001178
9107	pMSSM12_MCMC1_45_317896	0.2913
9109	pMSSM12_MCMC1_19_561284	0.7519
9110	pMSSM12_MCMC1_17_566549	0.08066
9113	pMSSM12_MCMC1_22_231268	4.678
9114	pMSSM12_MCMC1_44_993585	0.1871
9115	pMSSM12_MCMC1_16_425020	0.03496
9117	pMSSM12_MCMC1_14_210373	1.596
9118	pMSSM12_MCMC1_27_412693	0.001389
9119	pMSSM12_MCMC1_30_731068	0.07279
9120	pMSSM12_MCMC1_20_693880	0.01446
9122	pMSSM12_MCMC1_20_676588	0.0399
9123	pMSSM12_MCMC1_46_643712	2.09
9125	pMSSM12_MCMC1_17_213429	4.129
9126	pMSSM12_MCMC1_2_543640	0.4116
9127	pMSSM12_MCMC1_8_445322	0.0326
9128	pMSSM12_MCMC1_40_190261	0.01507
9129	pMSSM12_MCMC1_40_631307	0.00203
9131	pMSSM12_MCMC1_19_867561	0.1696
9132	pMSSM12_MCMC1_29_488643	0.0491
9133	pMSSM12_MCMC1_38_211296	0.06417
9134	pMSSM12_MCMC1_47_836003	0.002159
9135	pMSSM12_MCMC1_10_195821	0.3798
9136	pMSSM12_MCMC1_32_540782	0.0009632
9137	pMSSM12_MCMC1_22_590347	0.001555
9141	pMSSM12_MCMC1_41_729719	0.3136
9143	pMSSM12_MCMC1_12_685351	0.005277
9146	pMSSM12_MCMC1_37_755357	0.9748
9147	pMSSM12_MCMC1_3_293122	4.412
9148	pMSSM12_MCMC1_14_912772	0.06146
9149	pMSSM12_MCMC1_34_930940	0.2318
9150	pMSSM12_MCMC1_10_891577	0.2019
9151	pMSSM12_MCMC1_13_247637	0.09192
9152	pMSSM12_MCMC1_18_838733	0.07654
9153	pMSSM12_MCMC1_40_503129	0.008565
9154	pMSSM12_MCMC1_42_356629	0.09662
9155	pMSSM12_MCMC1_34_408136	1.121
9156	pMSSM12_MCMC1_15_500946	1.208
9157	pMSSM12_MCMC1_41_379156	0.0008947
9159	pMSSM12_MCMC1_48_378981	0.2723
9160	pMSSM12_MCMC1_41_347940	0.08476
9162	pMSSM12_MCMC1_9_198473	0.2131
9163	pMSSM12_MCMC1_19_570567	0.06269
9164	pMSSM12_MCMC1_43_635440	0.0002494
9165	pMSSM12_MCMC1_18_679253	0.004031
9166	pMSSM12_MCMC1_12_545969	0.004052
9169	pMSSM12_MCMC1_37_628602	0.8072
9170	pMSSM12_MCMC1_47_644682	0.02687
9171	pMSSM12_MCMC1_25_980328	0.1126
9172	pMSSM12_MCMC1_36_493262	0.0388
9173	pMSSM12_MCMC1_27_466030	0.0824
9174	pMSSM12_MCMC1_44_977922	0.009311
9175	pMSSM12_MCMC1_38_737971	1.858
9177	pMSSM12_MCMC1_12_885193	0.01562
9179	pMSSM12_MCMC1_36_938229	0.02212
9180	pMSSM12_MCMC1_18_421530	0.005267
9181	pMSSM12_MCMC1_15_645271	0.3685
9182	pMSSM12_MCMC1_41_185130	0.03278
9183	pMSSM12_MCMC1_30_865163	3.234e-05
9186	pMSSM12_MCMC1_6_447572	0.06551
9187	pMSSM12_MCMC1_46_806903	0.4728
9189	pMSSM12_MCMC1_11_312936	0.03568
9190	pMSSM12_MCMC1_36_449469	0.02078
9191	pMSSM12_MCMC1_24_381120	0.01534
9193	pMSSM12_MCMC1_33_857841	3.293e-05
9194	pMSSM12_MCMC1_24_855906	0.04532
9197	pMSSM12_MCMC1_41_813131	0.0305
9198	pMSSM12_MCMC1_5_967084	0.1122
9199	pMSSM12_MCMC1_28_856576	0.02291
9200	pMSSM12_MCMC1_31_716006	0.1266
9201	pMSSM12_MCMC1_22_845587	0.01163
9203	pMSSM12_MCMC1_45_893524	0.001798
9204	pMSSM12_MCMC1_22_701474	0.4952
9205	pMSSM12_MCMC1_30_367008	0.01212
9206	pMSSM12_MCMC1_37_436202	2.951
9207	pMSSM12_MCMC1_34_659411	0.04859
9208	pMSSM12_MCMC1_10_204175	0.007141
9209	pMSSM12_MCMC1_31_352723	0.04334
9210	pMSSM12_MCMC1_4_573391	0.2871
9211	pMSSM12_MCMC1_42_661273	0.01766
9214	pMSSM12_MCMC1_15_916894	0.0002996
9215	pMSSM12_MCMC1_27_865908	0.1324
9216	pMSSM12_MCMC1_19_984992	0.001469
9217	pMSSM12_MCMC1_26_617681	7.478
9218	pMSSM12_MCMC1_25_492142	2.801
9220	pMSSM12_MCMC1_30_314402	0.3598
9221	pMSSM12_MCMC1_33_908536	0.0019
9222	pMSSM12_MCMC1_38_717826	0.4184
9223	pMSSM12_MCMC1_38_479588	6.72e-05
9224	pMSSM12_MCMC1_47_647758	0.7763
9225	pMSSM12_MCMC1_26_261379	0.009991
9228	pMSSM12_MCMC1_20_738715	0.001589
9229	pMSSM12_MCMC1_19_996280	2.146
9230	pMSSM12_MCMC1_30_558581	0.6324
9231	pMSSM12_MCMC1_13_809180	0.003174
9232	pMSSM12_MCMC1_36_692938	0.003741
9233	pMSSM12_MCMC1_30_381623	0.006043
9234	pMSSM12_MCMC1_39_882921	0.02023
9235	pMSSM12_MCMC1_18_384097	0.2286
9238	pMSSM12_MCMC1_13_560185	38.53
9240	pMSSM12_MCMC1_42_984969	0.6599
9242	pMSSM12_MCMC1_33_301767	0.265
9244	pMSSM12_MCMC1_23_343245	0.001313
9245	pMSSM12_MCMC1_48_368356	0.0269
9246	pMSSM12_MCMC1_10_412226	0.000323
9248	pMSSM12_MCMC1_8_365350	0.006864
9249	pMSSM12_MCMC1_23_586409	0.06817
9250	pMSSM12_MCMC1_45_399470	0.004201
9251	pMSSM12_MCMC1_1_769376	0.2623
9252	pMSSM12_MCMC1_23_917758	1.019
9254	pMSSM12_MCMC1_33_869277	0.1544
9255	pMSSM12_MCMC1_39_934051	0.3692
9256	pMSSM12_MCMC1_37_598129	0.006839
9257	pMSSM12_MCMC1_33_977427	0.00234
9259	pMSSM12_MCMC1_16_607204	0.001283
9260	pMSSM12_MCMC1_16_616913	0.9445
9263	pMSSM12_MCMC1_15_569210	0.07051
9265	pMSSM12_MCMC1_9_526047	3.628
9266	pMSSM12_MCMC1_3_224972	2.333
9267	pMSSM12_MCMC1_33_322648	0.0008906
9269	pMSSM12_MCMC1_31_640625	0.04393
9270	pMSSM12_MCMC1_17_600622	0.07501
9271	pMSSM12_MCMC1_45_899596	0.3293
9273	pMSSM12_MCMC1_25_283432	0.003983
9274	pMSSM12_MCMC1_9_567256	0.7084
9275	pMSSM12_MCMC1_2_436900	0.116
9276	pMSSM12_MCMC1_13_299878	0.07429
9278	pMSSM12_MCMC1_32_445741	0.5388
9279	pMSSM12_MCMC1_31_552757	0.003708
9280	pMSSM12_MCMC1_48_298348	0.4361
9283	pMSSM12_MCMC1_16_350076	0.03754
9285	pMSSM12_MCMC1_20_649011	0.02947
9287	pMSSM12_MCMC1_40_822619	0.2791
9288	pMSSM12_MCMC1_39_758992	0.2958
9290	pMSSM12_MCMC1_46_886528	0.5332
9291	pMSSM12_MCMC1_23_757196	0.2211
9293	pMSSM12_MCMC1_37_691651	7.661
9295	pMSSM12_MCMC1_47_390081	1.726
9296	pMSSM12_MCMC1_11_650587	6.209
9297	pMSSM12_MCMC1_27_715730	0.1502
9299	pMSSM12_MCMC1_26_451763	0.01463
9300	pMSSM12_MCMC1_9_736402	17.07
9301	pMSSM12_MCMC1_41_931500	0.0649
9302	pMSSM12_MCMC1_3_409406	0.00126
9305	pMSSM12_MCMC1_24_906384	1.147
9306	pMSSM12_MCMC1_46_849804	0.006375
9307	pMSSM12_MCMC1_2_555829	0.03329
9309	pMSSM12_MCMC1_17_788364	0.02005
9310	pMSSM12_MCMC1_38_705815	0.01423
9311	pMSSM12_MCMC1_1_339751	0.1477
9312	pMSSM12_MCMC1_3_210459	0.03803
9313	pMSSM12_MCMC1_2_470171	6.158
9315	pMSSM12_MCMC1_18_625969	0.04411
9316	pMSSM12_MCMC1_24_230372	0.755
9317	pMSSM12_MCMC1_9_962935	0.000482
9319	pMSSM12_MCMC1_22_844777	0.01031
9320	pMSSM12_MCMC1_15_747596	0.227
9321	pMSSM12_MCMC1_2_299416	1.511
9324	pMSSM12_MCMC1_38_732475	0.03185
9326	pMSSM12_MCMC1_2_355042	0.06529
9327	pMSSM12_MCMC1_32_985701	0.059
9328	pMSSM12_MCMC1_15_266198	0.1215
9329	pMSSM12_MCMC1_28_491876	0.3796
9330	pMSSM12_MCMC1_7_898478	0.007424
9331	pMSSM12_MCMC1_44_834938	0.4362
9334	pMSSM12_MCMC1_37_557037	0.0009827
9335	pMSSM12_MCMC1_28_915461	0.03799
9336	pMSSM12_MCMC1_15_428306	2.413
9337	pMSSM12_MCMC1_8_379838	0.001528
9339	pMSSM12_MCMC1_3_693246	0.01345
9341	pMSSM12_MCMC1_19_910518	0.004277
9342	pMSSM12_MCMC1_14_617900	0.007806
9346	pMSSM12_MCMC1_24_274307	0.0528
9347	pMSSM12_MCMC1_26_279042	0.7481
9348	pMSSM12_MCMC1_33_363010	0.163
9349	pMSSM12_MCMC1_20_921238	0.2301
9350	pMSSM12_MCMC1_10_483359	0.03873
9353	pMSSM12_MCMC1_38_862230	1.782
9354	pMSSM12_MCMC1_40_771231	0.8348
9355	pMSSM12_MCMC1_31_568653	0.004051
9356	pMSSM12_MCMC1_2_843098	0.0006396
9357	pMSSM12_MCMC1_14_792207	0.03109
9358	pMSSM12_MCMC1_31_815407	28.31
9359	pMSSM12_MCMC1_19_692115	0.0184
9360	pMSSM12_MCMC1_16_510013	0.01006
9361	pMSSM12_MCMC1_23_576359	1.057
9362	pMSSM12_MCMC1_29_690813	1.351
9363	pMSSM12_MCMC1_39_784290	0.05974
9364	pMSSM12_MCMC1_42_940787	0.0006384
9365	pMSSM12_MCMC1_20_955917	0.001839
9366	pMSSM12_MCMC1_30_298455	0.05389
9367	pMSSM12_MCMC1_46_687234	0.1092
9369	pMSSM12_MCMC1_5_506891	0.1335
9370	pMSSM12_MCMC1_17_469373	0.0495
9372	pMSSM12_MCMC1_15_973211	0.8777
9373	pMSSM12_MCMC1_39_767657	0.01095
9376	pMSSM12_MCMC1_33_305270	0.0059
9377	pMSSM12_MCMC1_12_863867	0.01025
9378	pMSSM12_MCMC1_40_473448	0.1427
9379	pMSSM12_MCMC1_10_314553	0.02775
9380	pMSSM12_MCMC1_18_728159	0.05881
9381	pMSSM12_MCMC1_37_835372	0.0007316
9382	pMSSM12_MCMC1_36_205880	0.004528
9383	pMSSM12_MCMC1_27_595547	0.01742
9385	pMSSM12_MCMC1_8_960168	0.03332
9386	pMSSM12_MCMC1_45_467775	247.3
9387	pMSSM12_MCMC1_14_733605	5.997e-05
9388	pMSSM12_MCMC1_42_483388	0.002169
9390	pMSSM12_MCMC1_25_703531	0.03914
9391	pMSSM12_MCMC1_17_558301	0.0002152
9392	pMSSM12_MCMC1_29_831438	0.1434
9393	pMSSM12_MCMC1_17_303023	0.003796
9394	pMSSM12_MCMC1_22_866670	0.003589
9395	pMSSM12_MCMC1_44_529738	0.141
9397	pMSSM12_MCMC1_43_428012	0.03564
9400	pMSSM12_MCMC1_31_877695	0.1235
9401	pMSSM12_MCMC1_36_279986	0.1418
9402	pMSSM12_MCMC1_44_277239	0.02921
9403	pMSSM12_MCMC1_10_618610	0.2759
9404	pMSSM12_MCMC1_8_721319	0.6601
9406	pMSSM12_MCMC1_39_616983	0.2331
9407	pMSSM12_MCMC1_38_477294	0.01291
9408	pMSSM12_MCMC1_46_332211	0.01422
9409	pMSSM12_MCMC1_5_522335	0.1176
9410	pMSSM12_MCMC1_28_734182	0.01697
9411	pMSSM12_MCMC1_39_544502	0.1264
9412	pMSSM12_MCMC1_4_482191	0.2791
9413	pMSSM12_MCMC1_22_357840	0.05645
9414	pMSSM12_MCMC1_21_665351	7.287e-05
9415	pMSSM12_MCMC1_32_615471	1.372
9416	pMSSM12_MCMC1_34_673694	0.02338
9417	pMSSM12_MCMC1_33_820176	0.3727
9419	pMSSM12_MCMC1_17_695174	0.08725
9423	pMSSM12_MCMC1_13_198467	0.05707
9424	pMSSM12_MCMC1_43_457837	0.6074
9426	pMSSM12_MCMC1_14_882638	0.02731
9427	pMSSM12_MCMC1_23_652503	0.06813
9428	pMSSM12_MCMC1_2_254972	7.845
9430	pMSSM12_MCMC1_9_989463	25.96
9431	pMSSM12_MCMC1_8_323249	0.006422
9432	pMSSM12_MCMC1_15_811504	0.6147
9433	pMSSM12_MCMC1_42_437009	0.07612
9434	pMSSM12_MCMC1_13_967703	1.073
9438	pMSSM12_MCMC1_7_762668	0.1816
9439	pMSSM12_MCMC1_7_418831	0.01563
9440	pMSSM12_MCMC1_23_282212	1.425
9441	pMSSM12_MCMC1_48_711420	0.006085
9442	pMSSM12_MCMC1_14_958843	0.2007
9444	pMSSM12_MCMC1_23_653640	0.02581
9446	pMSSM12_MCMC1_10_599489	0.0007384
9447	pMSSM12_MCMC1_28_853135	0.02345
9449	pMSSM12_MCMC1_47_651002	0.1346
9451	pMSSM12_MCMC1_8_610367	0.3469
9452	pMSSM12_MCMC1_2_738285	0.3138
9454	pMSSM12_MCMC1_43_408298	0.1371
9455	pMSSM12_MCMC1_23_516233	0.1402
9456	pMSSM12_MCMC1_24_886648	0.07917
9457	pMSSM12_MCMC1_14_661428	0.4202
9459	pMSSM12_MCMC1_18_920053	0.2163
9460	pMSSM12_MCMC1_38_488866	0.003414
9461	pMSSM12_MCMC1_29_955065	1.279
9462	pMSSM12_MCMC1_29_910704	0.02924
9463	pMSSM12_MCMC1_48_609670	0.3608
9464	pMSSM12_MCMC1_41_376035	6.937
9466	pMSSM12_MCMC1_7_617816	0.05582
9467	pMSSM12_MCMC1_26_286695	0.02474
9468	pMSSM12_MCMC1_40_579159	0.07491
9469	pMSSM12_MCMC1_2_634576	0.2043
9471	pMSSM12_MCMC1_9_650808	0.04458
9472	pMSSM12_MCMC1_41_460278	0.03848
9473	pMSSM12_MCMC1_20_518797	1.122
9474	pMSSM12_MCMC1_1_532800	0.08637
9475	pMSSM12_MCMC1_14_811626	2.589
9476	pMSSM12_MCMC1_37_263607	0.04366
9477	pMSSM12_MCMC1_2_787151	0.0001381
9479	pMSSM12_MCMC1_44_385718	0.005886
9480	pMSSM12_MCMC1_28_307626	0.2256
9484	pMSSM12_MCMC1_42_759274	4.587
9486	pMSSM12_MCMC1_46_245204	0.3387
9489	pMSSM12_MCMC1_47_540654	0.6802
9491	pMSSM12_MCMC1_39_610526	0.006016
9492	pMSSM12_MCMC1_39_756953	1663.0
9493	pMSSM12_MCMC1_34_755076	0.003243
9495	pMSSM12_MCMC1_48_383459	0.01966
9499	pMSSM12_MCMC1_15_965549	0.5724
9500	pMSSM12_MCMC1_33_527375	0.01654
9502	pMSSM12_MCMC1_25_609877	0.05478
9503	pMSSM12_MCMC1_39_236095	0.3621
9504	pMSSM12_MCMC1_47_968561	0.001372
9505	pMSSM12_MCMC1_28_748634	0.08179
9506	pMSSM12_MCMC1_19_599187	0.2702
9509	pMSSM12_MCMC1_28_789754	0.006277
9510	pMSSM12_MCMC1_20_719935	1.098
9511	pMSSM12_MCMC1_40_596662	3.045
9512	pMSSM12_MCMC1_46_398559	0.156
9514	pMSSM12_MCMC1_10_357940	16.57
9516	pMSSM12_MCMC1_6_648299	0.004918
9518	pMSSM12_MCMC1_40_872387	0.005214
9519	pMSSM12_MCMC1_23_457429	7.285
9520	pMSSM12_MCMC1_28_362061	3.412
9521	pMSSM12_MCMC1_25_718748	0.004993
9522	pMSSM12_MCMC1_17_826756	1.263
9523	pMSSM12_MCMC1_25_277060	0.01006
9524	pMSSM12_MCMC1_45_301014	0.01088
9529	pMSSM12_MCMC1_33_870914	0.006819
9530	pMSSM12_MCMC1_16_264472	0.02925
9531	pMSSM12_MCMC1_18_829122	0.3822
9532	pMSSM12_MCMC1_1_953435	0.2681
9534	pMSSM12_MCMC1_17_858716	0.3206
9535	pMSSM12_MCMC1_21_393194	0.09933
9536	pMSSM12_MCMC1_28_442165	0.005051
9537	pMSSM12_MCMC1_14_948748	0.004735
9539	pMSSM12_MCMC1_3_598493	0.01441
9540	pMSSM12_MCMC1_44_756814	0.00178
9542	pMSSM12_MCMC1_44_251127	0.005389
9543	pMSSM12_MCMC1_22_269909	5.693
9544	pMSSM12_MCMC1_37_343582	0.005315
9545	pMSSM12_MCMC1_42_339708	0.08745
9546	pMSSM12_MCMC1_17_881880	0.003644
9547	pMSSM12_MCMC1_2_211194	1.822
9548	pMSSM12_MCMC1_16_240802	1.509
9549	pMSSM12_MCMC1_13_745698	0.109
9553	pMSSM12_MCMC1_37_628248	1.747
9555	pMSSM12_MCMC1_14_862437	0.02449
9556	pMSSM12_MCMC1_21_243552	0.966
9558	pMSSM12_MCMC1_27_487488	0.04829
9559	pMSSM12_MCMC1_29_581536	0.0415
9561	pMSSM12_MCMC1_39_317272	0.09225
9562	pMSSM12_MCMC1_13_411955	0.07678
9564	pMSSM12_MCMC1_4_995787	0.01324
9565	pMSSM12_MCMC1_31_222442	0.6252
9566	pMSSM12_MCMC1_29_752099	0.01425
9568	pMSSM12_MCMC1_29_611342	0.06873
9569	pMSSM12_MCMC1_18_274308	0.1592
9574	pMSSM12_MCMC1_1_927846	0.02662
9575	pMSSM12_MCMC1_14_982255	0.05673
9576	pMSSM12_MCMC1_17_640598	0.6497
9577	pMSSM12_MCMC1_25_987818	0.01282
9578	pMSSM12_MCMC1_19_783613	0.008736
9580	pMSSM12_MCMC1_19_924225	2.051
9583	pMSSM12_MCMC1_5_379866	0.09329
9584	pMSSM12_MCMC1_20_681952	0.3768
9585	pMSSM12_MCMC1_37_802255	0.002564
9586	pMSSM12_MCMC1_20_757358	0.0006162
9587	pMSSM12_MCMC1_12_276605	0.03055
9588	pMSSM12_MCMC1_29_901380	0.1596
9589	pMSSM12_MCMC1_9_230403	0.972
9591	pMSSM12_MCMC1_5_906127	4.369
9592	pMSSM12_MCMC1_45_300778	0.5564
9594	pMSSM12_MCMC1_32_345838	0.0009507
9595	pMSSM12_MCMC1_2_828640	0.009008
9596	pMSSM12_MCMC1_34_454007	0.4803
9597	pMSSM12_MCMC1_8_440677	0.3323
9598	pMSSM12_MCMC1_37_892066	0.03697
9600	pMSSM12_MCMC1_26_901677	0.8773
9601	pMSSM12_MCMC1_19_454193	0.2208
9602	pMSSM12_MCMC1_29_690182	0.9542
9603	pMSSM12_MCMC1_44_945074	0.5169
9605	pMSSM12_MCMC1_39_576565	0.04475
9606	pMSSM12_MCMC1_16_452113	0.4344
9608	pMSSM12_MCMC1_43_944075	0.0003446
9610	pMSSM12_MCMC1_48_501803	0.04839
9611	pMSSM12_MCMC1_14_316821	220.3
9614	pMSSM12_MCMC1_31_556488	1.018
9615	pMSSM12_MCMC1_33_978546	0.006771
9616	pMSSM12_MCMC1_13_538851	0.4064
9617	pMSSM12_MCMC1_31_763910	0.2103
9618	pMSSM12_MCMC1_26_238304	0.4853
9620	pMSSM12_MCMC1_39_832963	7.838e-05
9621	pMSSM12_MCMC1_30_860952	0.06988
9622	pMSSM12_MCMC1_38_471580	0.04997
9623	pMSSM12_MCMC1_11_832881	0.07438
9624	pMSSM12_MCMC1_6_476996	0.002035
9627	pMSSM12_MCMC1_16_334862	0.8685
9628	pMSSM12_MCMC1_16_925071	0.001238
9629	pMSSM12_MCMC1_36_614515	0.04377
9631	pMSSM12_MCMC1_8_665694	0.02377
9632	pMSSM12_MCMC1_9_701303	0.003797
9633	pMSSM12_MCMC1_44_848734	0.01631
9634	pMSSM12_MCMC1_2_499757	0.04666
9635	pMSSM12_MCMC1_15_834399	0.65
9636	pMSSM12_MCMC1_14_346382	0.05061
9637	pMSSM12_MCMC1_22_537234	0.04777
9638	pMSSM12_MCMC1_24_606008	0.05769
9640	pMSSM12_MCMC1_27_942928	1.543
9641	pMSSM12_MCMC1_32_819028	0.004936
9642	pMSSM12_MCMC1_15_197961	0.1203
9643	pMSSM12_MCMC1_32_453996	0.0007454
9644	pMSSM12_MCMC1_48_557932	0.0001252
9645	pMSSM12_MCMC1_31_915838	0.4555
9646	pMSSM12_MCMC1_41_374766	0.003261
9647	pMSSM12_MCMC1_1_977376	0.07388
9648	pMSSM12_MCMC1_45_226656	4.307
9649	pMSSM12_MCMC1_38_800058	0.1759
9651	pMSSM12_MCMC1_13_240214	0.02556
9654	pMSSM12_MCMC1_21_660377	0.2009
9657	pMSSM12_MCMC1_13_391778	3.495
9658	pMSSM12_MCMC1_30_728997	0.09989
9659	pMSSM12_MCMC1_42_236296	0.2306
9660	pMSSM12_MCMC1_16_529284	0.001616
9661	pMSSM12_MCMC1_24_330063	0.001568
9663	pMSSM12_MCMC1_32_784764	4.947
9664	pMSSM12_MCMC1_18_208268	0.06569
9667	pMSSM12_MCMC1_45_963617	0.3295
9668	pMSSM12_MCMC1_23_510001	0.18
9670	pMSSM12_MCMC1_13_277895	0.06805
9672	pMSSM12_MCMC1_24_911403	2337.0
9673	pMSSM12_MCMC1_2_310991	0.07291
9675	pMSSM12_MCMC1_48_959856	33.66
9676	pMSSM12_MCMC1_39_785087	0.5541
9677	pMSSM12_MCMC1_26_552753	0.02208
9678	pMSSM12_MCMC1_15_324991	0.009693
9679	pMSSM12_MCMC1_45_207873	0.2281
9680	pMSSM12_MCMC1_31_397904	0.02688
9681	pMSSM12_MCMC1_6_717928	1.214
9687	pMSSM12_MCMC1_34_915686	0.9769
9689	pMSSM12_MCMC1_45_796368	0.5326
9690	pMSSM12_MCMC1_8_405423	2.138e-05
9693	pMSSM12_MCMC1_18_426873	2.289
9695	pMSSM12_MCMC1_46_655393	0.04278
9696	pMSSM12_MCMC1_37_856229	1.035
9697	pMSSM12_MCMC1_25_908425	0.01284
9698	pMSSM12_MCMC1_48_359424	0.7368
9699	pMSSM12_MCMC1_37_748935	0.2379
9700	pMSSM12_MCMC1_44_646160	0.1232
9701	pMSSM12_MCMC1_34_986369	0.003375
9702	pMSSM12_MCMC1_5_963456	0.04716
9704	pMSSM12_MCMC1_7_581701	0.5691
9705	pMSSM12_MCMC1_8_949898	0.5989
9706	pMSSM12_MCMC1_27_671843	0.8109
9707	pMSSM12_MCMC1_3_514273	0.03886
9708	pMSSM12_MCMC1_8_987494	0.3496
9709	pMSSM12_MCMC1_39_874467	0.001438
9710	pMSSM12_MCMC1_22_529081	0.00628
9712	pMSSM12_MCMC1_13_223707	0.004202
9713	pMSSM12_MCMC1_37_647425	0.0004347
9714	pMSSM12_MCMC1_17_798604	7.243e-06
9719	pMSSM12_MCMC1_1_990412	1.716
9720	pMSSM12_MCMC1_5_998114	0.1854
9721	pMSSM12_MCMC1_41_477633	1.092
9723	pMSSM12_MCMC1_32_323315	0.02013
9724	pMSSM12_MCMC1_38_328631	0.2265
9725	pMSSM12_MCMC1_31_549755	0.3106
9728	pMSSM12_MCMC1_1_756845	0.07446
9729	pMSSM12_MCMC1_42_957531	633.7
9730	pMSSM12_MCMC1_28_212248	0.005363
9731	pMSSM12_MCMC1_7_501150	0.02065
9734	pMSSM12_MCMC1_47_408979	0.01646
